대상유형,지역,제목,detail_url,신청기간,신청방법,접수기관,지원형태,지원대상,지원내용,문의처,기타,카테고리_분류,지원형태_분류,지원대상_원문,지원대상_초벌요약,지원내용_원문,지원내용_초벌요약,age_eff_ranges,age_has_rule,target_labels,support_labels,category_labels,is_financial_benefit,is_direct_cash,has_medical,has_housing,has_service,is_always_open,has_online_apply,summary_len,raw_text_len,summary_compression_rate,amount_proxy_million
1인가구,"경기도(동두천, 의정부, 성남, 안산, 오산, 고양, 안양 및 등) ",안전귀가 지원 서비스,https://easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=1704&ccfNo=3&cciNo=1&cnpClsNo=1&search_put=,상시 신청,"서비스 이용 20분 전 전용 전화로 신청 
지원 지역 : 동두천, 의정부, 성남, 안산, 오산, 고양, 안양
※ 시군별 서비스 이용방법이 상이하므로 자세한 내용은 해당 시군으로 문의",접수 불요,서비스,"여성, 노약자, 청소년 등","저녁취약시간(평일 밤 10시~새벽 2시)에 안전한 귀가를 위해 신변의 위협을 느끼는 여성, 청소년, 1인 가구, 고령자 및 기타 취약계층을 위한 보호하기 위한 서비스",해당 시군,,"1인가구,초/중/고등학생,고령자,취약계층",서비스,"(1) 여성, 노약자, 청소년 등","(1) 여성, 노약자, 청소년 등","(1) 저녁취약시간 ( 평일 밤 10시~새벽 2시 ) 에 주로 여성과 학생의 안전한 귀가를 위해 신변의 위협을 느끼는 여성, 대학생,청소년, 1인 가구, 고령자 및 기타 취약계층을 위한 보호하기 위한 서비스","(1) 저녁취약시간 ( 평일 밤 10시~새벽 2시 ) 에 주로 여성과 학생의 안전한 귀가를 위해 신변의 위협을 느끼는 여성, 대학생,청소년, 1인 가구, 고령자 및 기타 취약계층을 위한 보호하기 위한 서비스",[],False,['1인가구'],['서비스'],"['1인가구', '초', '중', '고등학생', '고령자', '취약계층']",False,False,False,False,True,True,True,134,107,-0.25233644859813076,
1인가구,"경기도(동두천, 의정부, 성남, 안산, 오산, 고양, 안양 및 등) ",안전귀가 지원 서비스,https://easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=1704&ccfNo=3&cciNo=1&cnpClsNo=1&search_put=,상시 신청,"서비스 이용 20분 전 전용 전화로 신청 
지원 지역 : 동두천, 의정부, 성남, 안산, 오산, 고양, 안양
※ 시군별 서비스 이용방법이 상이하므로 자세한 내용은 해당 시군으로 문의",접수 불요,서비스,"여성, 노약자, 청소년 등","저녁취약시간(평일 밤 10시~새벽 2시)에 안전한 귀가를 위해 신변의 위협을 느끼는 여성, 청소년, 1인 가구, 고령자 및 기타 취약계층을 위한 보호하기 위한 서비스",해당 시군,,"1인가구,초/중/고등학생,고령자,취약계층",서비스,"(1) 여성, 노약자, 청소년 등","(1) 여성, 노약자, 청소년 등","(1) 저녁취약시간 ( 평일 밤 10시~새벽 2시 ) 에 주로 여성과 학생의 안전한 귀가를 위해 신변의 위협을 느끼는 여성, 대학생,청소년, 1인 가구, 고령자 및 기타 취약계층을 위한 보호하기 위한 서비스",저녁취약시간 에 취약계층을 위한 보호하기 위한 서비스,[],False,['1인가구'],['서비스'],"['1인가구', '초', '중', '고등학생', '고령자', '취약계층']",False,False,False,False,True,True,True,48,107,0.5514018691588785,
1인가구,"경기도(동두천, 의정부, 성남, 안산, 오산, 고양, 안양 및 등) ",안전귀가 지원 서비스,https://easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=1704&ccfNo=3&cciNo=1&cnpClsNo=1&search_put=,상시 신청,"서비스 이용 20분 전 전용 전화로 신청 
지원 지역 : 동두천, 의정부, 성남, 안산, 오산, 고양, 안양
※ 시군별 서비스 이용방법이 상이하므로 자세한 내용은 해당 시군으로 문의",접수 불요,서비스,"여성, 노약자, 청소년 등","저녁취약시간(평일 밤 10시~새벽 2시)에 안전한 귀가를 위해 신변의 위협을 느끼는 여성, 청소년, 1인 가구, 고령자 및 기타 취약계층을 위한 보호하기 위한 서비스",해당 시군,,"1인가구,초/중/고등학생,고령자,취약계층",서비스,"(1) 여성, 노약자, 청소년 등","(1) 여성, 노약자, 청소년 등","(1) 저녁취약시간 ( 평일 밤 10시~새벽 2시 ) 에 주로 여성과 학생의 안전한 귀가를 위해 신변의 위협을 느끼는 여성, 대학생,청소년, 1인 가구, 고령자 및 기타 취약계층을 위한 보호하기 위한 서비스","(1) 저녁취약시간 ( 평일 밤 10시~새벽 2시 ) 에 주로 여성과 학생의 안전한 귀가를 위해 신변의 위협을 느끼는 여성, 대학생,청소년, 1인 가구, 고령자 및 기타 취약계층을 위한 보호하기 위한 서비스",[],False,['1인가구'],['서비스'],"['1인가구', '초', '중', '고등학생', '고령자', '취약계층']",False,False,False,False,True,True,True,134,107,-0.25233644859813076,
1인가구,경기도,여성안심 무인택배보관함,https://data.gg.go.kr/portal/data/service/selectServicePage.do?&infId=CUSE5PAB0KTE82PISWLE29009143&infSeq=1#none,상시 신청,택배 주문 시 수령장소로 무인 택배함 주소 선택,접수 불요,서비스,경기도 시민,"집에서 택배 물건을 받지 않기를 원하거나 부재중 택배를 받기 어려운 1인가구 여성들이 시간과 장소에 구애받지 않고 택배 물건을 수령하도록 함으로써 편의를 제공하고 택배 관련 범죄를 예방하고자 하는 서비스,신변의 위협을 느끼는 여성, 청소년, 1인 가구, 대학(원)생, 고령자 및 기타 취약계층을 위한 보호 및 지원 서비스 제공, 이용시간 : 24시간(365일)
이용자 : 시민 누구나
이용절차 : 택배 주문 시 물품 수령지를 무인택배보관함 주소로 지정 → 택배도착 문자 수신 → 본인인증 및 물품수령
이용요금 : 48시간 무료 (초과 시, 1일당 1,000원 부과)",경기도 AI미래행정과 (031-8008-3978) 또는 경기민원24 또는 경기도 각 시의 여성 관련 부서에 문의,,"1인가구,초/중/고등학생,대학(원)생,고령자,취약계층","의료지원,물품지원,서비스",(1) 경기도 시민,(1) 경기도 시민,"(1) 집에서 택배 물건을 받지 않기를 원하거나 부재중 택배를 받기 어려운 1인가구 여성들이 시간과 장소에 구애받지 않고 택배 물건을 수령하도록 함으로써 편의를 제공하고 택배 관련 범죄를 예방하고자 하는 서비스,신변의 위협을 느끼는 여성, 청소년, 1인 가구, 대학 ( 원 ) 생, 고령자 및 기타 취약계층을 위한 보호 및 지원 서비스 제공, 이용시간 : 24시간 ( 365일 )
(2) 이용자 : 시민 누구나
(3) 이용절차 : 택배 주문 시 물품 수령지를 무인택배보관함 주소로 지정 → 택배도착 문자 수신 → 본인인증 및 물품수령
(4) 이용요금 : 48시간 무료 ( 초과 시, 1일당 1,000원 부과 )",1인가구 여성들이 시간과 장소에 구애받지 않고 택배 물건을 수령하도록 함으로써 편의를 제공하고 범죄를 예방하고자 하는 서비스이다.,[],False,['1인가구'],"['의료지원', '물품지원', '서비스']","['1인가구', '초', '중', '고등학생', '대학(원)생', '고령자', '취약계층']",False,False,True,False,True,True,True,83,323,0.7430340557275541,0.001
여성,경기도,여성청소년 생리용품 보편지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/641000000180?administOrgCd=ALL,2025.11.14.까지,"○ 온라인 신청 : https://gg24.gg.go.kr
 - 1차
 · 화성, 평택, 시흥, 오산, 의정부, 양주, 구리, 포천, 동두천, 가평, 연천 : 3.4.(화) ~ 4.11.(금)
 · 안산, 안양, 김포, 광주, 광명, 하남, 군포, 이천, 안성, 의왕, 양평, 여주, 과천 : 3.6.(목) ~ 4.11.(금)
 - 2차
 · 안산, 안양, 김포, 광주, 광명, 하남, 군포, 이천, 안성, 의왕, 양평, 여주, 과천 : 6.30.(월)~8.1.(금)
 · 화성, 평택, 시흥, 오산, 의정부, 양주, 구리, 포천, 동두천, 가평, 연천 : 7.3.(목)~8.1.(금)
 
○ 방문(오프라인) 신청(2024.3.11.~11.15.까지)
 - 행정복지센터 : 주소지 관할 읍면동 행정복지센터에 방문 신청",주민센터,이용권,"지원대상
사업 시행 시군*에 ①주민등록, ②외국인등록, ③국내거소신고를 한 11세~18세 여성청소년

 * 화성, 안산, 평택, 안양, 시흥, 김포, 의정부, 광주, 하남, 광명, 군포, 양주, 오산, 이천, 안성, 구리, 의왕, 포천, 양평, 여주, 동두천, 과천, 가평, 연천
중복혜택 안돼요
여성가족부 저소득층 대상 생리용품 바우처 지원 사업과 중복 수혜 불가","지원내용
사업시행 시군 11~18세 여성청소년에게 생리용품 구매비용을 지역화폐로 지급(월 14,000원)",경기도 청소년과 (☎031-8008-2558),,"초/중/고등학생,다문화,취약계층","직접금전지원,이용권,물품지원","(1) 사업 시행 시군*에 ①주민등록, ②외국인등록, ③국내거소신고를 한 11세~18세 여성청소년
 - * 화성, 안산, 평택, 안양, 시흥, 김포, 의정부, 광주, 하남, 광명, 군포, 양주, 오산, 이천, 안성, 구리, 의왕, 포천, 양평, 여주, 동두천, 과천, 가평, 연천
 - 중복혜택 안돼요
 - 여성가족부 저소득층 대상 생리용품 바우처 지원 사업과 중복 수혜 불가",여성가족부 저소득층 대상 생리용품 바우처 지원 사업과 중복 수혜 불가하다.,"(1) 사업시행 시군 11~18세 여성청소년에게 생리용품 구매비용을 지역화폐로 지급 ( 월 14,000원 )",사업시행 시군 여성청소년에게 생리용품 구매비용을 지역화폐로 지급한다.,"[[11, 18]]",True,['여성'],"['직접금전지원', '이용권', '물품지원']","['초', '중', '고등학생', '다문화', '취약계층']",True,True,False,False,False,False,True,80,263,0.6958174904942966,0.014
한부모,경기도,저소득장애인 의료비 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/641000000147?administOrgCd=ALL,상시신청,"○ 방문 신청
 - 주소지 관할 읍면동 행정복지센터에 방문 신청",주민센터,현금,"지원대상
○ 가구건강보험료 본인부담금 납입액이 기준중위소득 80% 이하 등록 장애인","지원내용
○ 지원대상
 - 가구건강보험료 본인부담금 납입액이 기준중위소득 80% 이하 등록 장애인
 ※ 단, 의료급여법에 의하여 기 지원을 받고 있는 자는 제외 

○ 지원내용
 - 의료비 : 입원기간 내에 발생한 국민건강보험 급여 적용 의료비 중 본인부담금 지원(연 150만원/인 연속된 입원기간 1회 한정)
 (식대 및 제증명 비용, 비급여 항목 제외)",장애인복지과 (☎031-8008-4359),,취약계층,"직접금전지원,의료지원,보험료지원",(1) 가구건강보험료 본인부담금 납입액이 기준중위소득 80% 이하 등록 장애인,(1) 가구건강보험료 본인부담금 납입액이 기준중위소득 80% 이하 등록 장애인," - 가구건강보험료 본인부담금 납입액이 기준중위소득 80% 이하 등록 장애인
(1) 단, 의료급여법에 의하여 기 지원을 받고 있는 자는 제외
 - 의료비 : 입원기간 내에 발생한 국민건강보험 급여 적용 의료비 중 본인부담금 지원 ( 연 150만원/인 연속된 입원기간 1회 한정 )
(2) ( 식대 및 제증명 비용, 비급여 항목 제외 )","의료급여법에 의하여 기 지원을 받고 있는 자는 제외 ( 식대 및 제증명 비용, 비급여 항목 제외 ) 을 ( 를 ) 지원합니다.",[],False,['한부모'],"['직접금전지원', '의료지원', '보험료지원']",['취약계층'],True,True,True,False,False,True,True,114,246,0.5365853658536586,1.5
한부모,경기도,지역공동체일자리사업(전환),https://www.gov.kr/portal/rcvfvrSvc/dtlEx/641000000115?administOrgCd=ALL,상시신청,"○ 온라인 접수
 - 워크넷시스템 : www.work.go.kr
○ 방문 접수
 - 주민등록상 주소지 읍면동 행정복지센터",행정복지센터 및 시·군청,서비스(일자리),"지원대상
○ 취업취약계층","지원내용
○ 공공분야 일자리 제공",일자리경제정책과 (☎031-8008-8109),,"구직/취업,취약계층",서비스,(1) 취업취약계층,(1) 취업취약계층,(1) 공공분야 일자리 제공,(1) 공공분야 일자리 제공,[],False,['한부모'],['서비스'],"['구직', '취업', '취약계층']",False,False,False,False,True,True,True,26,32,0.1875,
한부모,경기도,한부모가족 학습재료비 등 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/641000000155?administOrgCd=ALL,상시신청,"○ 방문 신청
 - 시군구 : 관할 행정복지센터

○ 온라인 복지로 신청
 - http://online.bokjiro.go.kr",주민센터,현금,"지원대상
○ 소득인정액이 기준중위소득 63% 이하인 한부모 및 조손 한부모가족","지원내용
○ 공통대상 : 18세 미만 아동을 양육하는 저소득 한부모가족(조손한부모가족 포함)
 단, 고등학교 재학(고3 12월까지)중인 경우, 22세 미만 자녀

 - 학습재료비 : 초중고등학교 재학생 양육 가정에 1인당 1.5만원(월) 지급

 - 생필품비 : 저소득 한부모가족에 세대당 6만원 지급 (연2회/ 설, 추석)

 - 저소득 한부모가족 교육비 : 무상교육 제외학교에 다니는 고등학생 자녀 입학금, 수업료 실비 지원
 - 조손가족 손자녀 양육비 : 중고교 재학 손자녀를 양육하는 조손한부모가족에 1인당 월 10만원 지급
 ※ 18세 미만으로 아동양육비(국비사업)를 지원받는 대상자는 제외

 - 조손가족손자녀 대학 입학(등록)금 : 저소득 조손가족(맞춤형급여대상 포함) 손자녀 대학교 신입생 1인당 최대 500만원 내 실비 지급
 - 조손가족손자녀 대학 입학준비금 : 저소득 조손가족(맞춤형급여대상 포함) 손자녀 대학교 신입생 1인당 최대 250만원 내 실비 지급",가족다문화과 (☎031-8008-3489),,"한부모,임신/출산/육아,초/중/고등학생,대학(원)생,취약계층","직접금전지원,교육지원",(1) 소득인정액이 기준중위소득 63% 이하인 한부모 및 조손 한부모가족,(1) 소득인정액이 기준중위소득 63% 이하인 한부모 및 조손 한부모가족,"(1) 공통대상 : 18세 미만 아동을 양육하는 저소득 한부모가족 ( 조손한부모가족 포함 )
(2) 단, 고등학교 재학 ( 고3 12월까지 ) 중인 경우, 22세 미만 자녀
 - 학습재료비 : 초중고등학교 재학생 양육 가정에 1인당 1.5만원 ( 월 ) 지급
 - 생필품비 : 저소득 한부모가족에 세대당 6만원 지급 ( 연2회/ 설, 추석 )
 - 저소득 한부모가족 교육비 : 무상교육 제외학교에 다니는 고등학생 자녀 입학금, 수업료 실비 지원
 - 조손가족 손자녀 양육비 : 중고교 재학 손자녀를 양육하는 조손한부모가족에 1인당 월 10만원 지급
(3) 18세 미만으로 아동양육비 ( 국비사업 ) 를 지원받는 대상자는 제외
 - 조손가족손자녀 대학 입학 ( 등록 ) 금 : 저소득 조손가족 ( 맞춤형급여대상 포함 ) 손자녀 대학교 신입생 1인당 최대 500만원 내 실비 지급
 - 조손가족손자녀 대학 입학준비금 : 저소득 조손가족 ( 맞춤형급여대상 포함 ) 손자녀 대학교 신입생 1인당 최대 250만원 내 실비 지급","공통대상 : 저소득 한부모가족 단, 고등학교 재학중인 경우, 22세 미만 자녀 18세 미만으로 아동양육비를 지원받는 대상자는 제외된다.",[],False,['한부모'],"['직접금전지원', '교육지원']","['한부모', '임신', '출산', '육아', '초', '중', '고등학생', '대학(원)생', '취약계층']",True,True,False,False,False,True,True,116,534,0.7827715355805244,5.0
한부모,경기도/고양시,고양문화의집 이용요금 면제,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/O00004000012?administOrgCd=ALL,상시신청,○ 방문 신청 : 고양문화의 집,고양문화의 집,시설이용,"지원대상
○ 국민기초생활 보장법에 의한 수급자

○ 한부모가족 지원법에 의한 요보호 대상자

○ 장애인복지법에 의한 장애인

○ 자원봉사 등 문화의 집 운영에 도움을 주는 자

○ 국가유공자 등 예우 및 지원에 관한 법률에 따른 국가유공자와 그 유족 또는 가족","지원내용
○ 이용료 면제 
 - 국민기초생활 보장법에 의한 수급자
 - 한부모가족 지원법에 의한 요보호 대상자
 - 장애인복지법에 의한 장애인
 - 자원봉사 등 문화의 집 운영에 도움을 주는 자
 - 국가유공자 등 예우 및 지원에 관한 법률에 따른 국가유공자와 그 유족 또는 가족",고양문화의집 (☎031-911-2500),,"한부모,취약계층","문화예술,서비스,법률지원","(1) 국민기초생활 보장법에 의한 수급자
(2) 한부모가족 지원법에 의한 요보호 대상자
(3) 장애인복지법에 의한 장애인
(4) 자원봉사 등 문화의 집 운영에 도움을 주는 자
(5) 국가유공자 등 예우 및 지원에 관한 법률에 따른 국가유공자와 그 유족 또는 가족","예우 및 지원에 관한 법률에 따른 국가유공자와 그 유족 또는 가족은 국민기초생활 보장법, 한부모가족 지원법, 장애인복지법에 의한 요보호 대상자, 문화의 집 운영에 도움을 주는 자 등이다.","(1) 이용료 면제
 - 국민기초생활 보장법에 의한 수급자
 - 한부모가족 지원법에 의한 요보호 대상자
 - 장애인복지법에 의한 장애인
 - 자원봉사 등 문화의 집 운영에 도움을 주는 자
 - 국가유공자 등 예우 및 지원에 관한 법률에 따른 국가유공자와 그 유족 또는 가족",이용료 면제가 면제됨에 따라 이용료가 면제된다.,[],False,['한부모'],"['문화예술', '서비스', '법률지원']","['한부모', '취약계층']",False,False,False,False,True,True,True,131,302,0.5662251655629139,
임산부,경기도/고양시,교통약자 이동지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/O00004000007?administOrgCd=ALL,상시신청,"○ 온라인 신청
 - 고양시 교통약자 이동지원센터 : https://calltaxi.gys.or.kr/

○ 기타
 - 전화",,현금(감면),"지원대상
○ 장애인복지법시행규칙 제2조 제1항에 따른 장애정도가 심한 장애인으로서 버스, 지하철 이용이 어려운 자

○ 65세 이상으로 버스, 지하철 등의 이용이 어려운 자 (노인 요양등급 1~2급 등록자)","지원내용
장애인복지법시행규칙 제2조 제1항에 따른 장애정도가 심한 장애인으로 버스, 지하철 이용이 어려운 자, 65세 이상으로 버스, 지하철 등의 이용이 어려운 자 (노인 요양등급 1~2급 등록자)에 대한 교통시설 제공",교통약자 이용문의 (☎1577-5909),,"고령자,취약계층","직접금전지원,감면할인지원,교통지원","(1) 장애인복지법시행규칙 제2조 제1항에 따른 장애정도가 심한 장애인으로서 버스, 지하철 이용이 어려운 자
(2) 65세 이상으로 버스, 지하철 등의 이용이 어려운 자 ( 노인 요양등급 1~2급 등록자 )","(1) 장애인복지법시행규칙 제2조 제1항에 따른 장애정도가 심한 장애인으로서 버스, 지하철 이용이 어려운 자
(2) 65세 이상으로 버스, 지하철 등의 이용이 어려운 자 ( 노인 요양등급 1~2급 등록자 )","(1) 장애인복지법시행규칙 제2조 제1항에 따른 장애정도가 심한 장애인으로 버스, 지하철 이용이 어려운 자, 65세 이상으로 버스, 지하철 등의 이용이 어려운 자 ( 노인 요양등급 1~2급 등록자 ) 에 대한 교통시설 제공","(1) 장애인복지법시행규칙 제2조 제1항에 따른 장애정도가 심한 장애인으로 버스, 지하철 이용이 어려운 자, 65세 이상으로 버스, 지하철 등의 이용이 어려운 자 ( 노인 요양등급 1~2급 등록자 ) 에 대한 교통시설 제공","[[65, 200]]",True,['임산부'],"['직접금전지원', '감면할인지원', '교통지원']","['고령자', '취약계층']",True,True,False,False,False,True,True,240,238,-0.008403361344537785,
한부모,경기도/고양시,사회적약자 등 채용 우대,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/O00046400016?administOrgCd=ALL,상시신청,"○ 온라인 신청 : www.artgy.or.kr

○ 방문 신청

○ 기타
 - 전화 : 전화예매(1577-7766)",고양문화재단,서비스(일자리),"지원대상
국가보훈대상자, 의상자, 장애인, 북한이탈주민, 청년미취업자, 다문화가족, 한부모가족 자녀","지원내용
○ 채용시 사회적 약자 우대
 - 「국가유공자 등 예우 및 지원에 관한 법률」 에 의한 취업지원대상자 증명서 소지자
 - 「의사상자 등 예우 및 지원에 관한 법률」에 의한 의사상자 증명서 소지자
 - 「장애인 고용촉진 및 직업재활법」 에 의한 장애인 증명서 소지자
 - 「북한이탈주민의 보호 및 정착지원에 관한 법률」에 의한 북한이탈주민 등록확인서 소지자
 - 「청년고용촉진 특별법」에 이한 미취업자 증빙서류 보유자
 - 「다문화가족지원법」에 의한 관련 증명서류 소지자
 - 「한부모가족지원법」에 의한 한부모가족 증명서 소지자",인사혁신팀 (☎031-960-9712),,"한부모,구직/취업,다문화,취약계층","문화예술,서비스,법률지원","(1) 국가보훈대상자, 의상자, 장애인, 북한이탈주민, 청년미취업자, 다문화가족, 한부모가족 자녀","(1) 국가보훈대상자, 의상자, 장애인, 북한이탈주민, 청년미취업자, 다문화가족, 한부모가족 자녀","(1) 채용시 사회적 약자 우대
 - 「국가유공자 등 예우 및 지원에 관한 법률」 에 의한 취업지원대상자 증명서 소지자
 - 「의사상자 등 예우 및 지원에 관한 법률」에 의한 의사상자 증명서 소지자
 - 「장애인 고용촉진 및 직업재활법」 에 의한 장애인 증명서 소지자
 - 「북한이탈주민의 보호 및 정착지원에 관한 법률」에 의한 북한이탈주민 등록확인서 소지자
 - 「청년고용촉진 특별법」에 이한 미취업자 증빙서류 보유자
 - 「다문화가족지원법」에 의한 관련 증명서류 소지자
 - 「한부모가족지원법」에 의한 한부모가족 증명서 소지자",채용시 사회적 약자를 우대하고 사회적약자 우대를 위해 사회적약을 우대해야 한다.,[],False,['한부모'],"['문화예술', '서비스', '법률지원']","['한부모', '구직', '취업', '다문화', '취약계층']",False,False,False,False,True,True,True,99,355,0.7211267605633802,
임산부,경기도/고양시,산모·신생아 건강관리 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/394000000113?administOrgCd=ALL,상시신청,"○ 온라인 신청 
 - 복지로 : http://www.bokjiro.go.kr
 - 정부24 : https://www.gov.kr

○ 방문 신청
 - 보건소 : 관할 보건소 방문
 - 구비서류 : 임신확인서, 신분증(본인, 배우자) 등 서류 지참(사실혼, 사업자 등의 경우 관할 보건소 문의)",보건소,서비스(돌봄),"지원대상
○ 분만예정일40일전~분만후 60일이내의 관내 임산부
중복혜택 안돼요
입양숙려기간 모자지원","지원내용
○ 출산가정에 건강관리사 파견하여 산모신생아 건강관리 지원","덕양구보건소 (☎031-8075-4029)
일산동구보건소 (☎031-8075-4118)
일산서구보건소 (☎031-8075-4195)",,임신/출산/육아,서비스,"(1) 분만예정일40일전~분만후 60일이내의 관내 임산부
 - 중복혜택 안돼요
 - 입양숙려기간 모자지원","분만예정일40일전~분만후 60일이내의 관내 임산부 중복혜택 안되요 입양숙려기간 모자지원, 입양을숙고하는 기간 모자 지원등은 중복 혜택이 안돼요",(1) 출산가정에 건강관리사 파견하여 산모신생아 건강관리 지원,출산가정에 건강관리사를 파견하여 산모신생아 건강관리를 지원한다. 출산가정에는 건강 관리사 파견을 통해 산모의 건강관리에 도움을 주고 있다.,[],False,['임산부'],['서비스'],"['임신', '출산', '육아']",False,False,False,False,True,True,True,157,93,-0.6881720430107527,
한부모,경기도/고양시,상수도요금 감면,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/O00004100002?administOrgCd=ALL,상시신청,"○ 온라인 신청
 - 고양시 상하수도사업소 홈페이지 : water.goyang.go.kr

○ 방문 신청
 - 행정복지센터 : 신분증, 자격을 증명할 수 있는 서류(수급자증명서, 한부모가족증명서, 가족관계증명서, 국가유공자증, 등본 등) 지참하여 방문시 익월부터 반영",주민센터,현금(감면),"지원대상
○ 국민기초생활 수급자

○ 한부모가족

○ 다문화가족

○ 국가보훈대상자

○ 만 18세 미만의 자녀가 3명 이상인 세대","지원내용
○ 수도요금 월 최대 10톤에 해당하는 사용료 감면
 - 「국민기초생활 보장법」에 따른 수급자
 - 「한부모가족지원법」에 따른 한부모가족 
 - 다문화가족지원법」에 따른 다문화가족 
 - 「고양시 국가보훈대상자 등의 예우 및 지원에 관한 조례」에 따른 국가보훈대상자 또는 그 단체 
 - 고양시에 주민등록을 둔 만 18세 미만의 자녀가 3명 이상인 세대",상하수도사업소 수도행정과 (☎031-8075-4443),,"한부모,다문화,취약계층","직접금전지원,감면할인지원,문화예술","(1) 국민기초생활 수급자
(2) 한부모가족
(3) 다문화가족
(4) 국가보훈대상자
(5) 만 18세 미만의 자녀가 3명 이상인 세대","(1) 국민기초생활 수급자
(2) 한부모가족
(3) 다문화가족
(4) 국가보훈대상자
(5) 만 18세 미만의 자녀가 3명 이상인 세대","(1) 수도요금 월 최대 10톤에 해당하는 사용료 감면
 - 「국민기초생활 보장법」에 따른 수급자
 - 「한부모가족지원법」에 따른 한부모가족
 - 다문화가족지원법」에 따른 다문화가족
 - 「고양시 국가보훈대상자 등의 예우 및 지원에 관한 조례」에 따른 국가보훈대상자 또는 그 단체
 - 고양시에 주민등록을 둔 만 18세 미만의 자녀가 3명 이상인 세대",수도요금 월 최대 10톤에 해당하는 사용료 감면과 수도요금의 사용료를 감면한다.,"[[0, 17]]",True,['한부모'],"['직접금전지원', '감면할인지원', '문화예술']","['한부모', '다문화', '취약계층']",True,True,False,False,False,True,True,119,276,0.5688405797101449,
임산부,경기도/고양시,임신중 영양제 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/394000000127?administOrgCd=ALL,상시신청,"○ 방문 신청
 - 보건소 : 관할 보건소 방문
- 주민센터: 맘편한 임신 서비스로 영양제 지원 신청
○ 온라인 신청
-맘편한 임신 택배서비스: https://www.gov.kr/portal/fertility.do?Mcode=11169","주민센터,보건소",현물,"지원대상
○ 관내 주소지를 둔 임산부","지원내용
○ 임신중 철분제, 엽산제 지원",덕양구보건소 (☎031-8075-4032),,임신/출산/육아,물품지원,(1) 관내 주소지를 둔 임산부,(1) 관내 주소지를 둔 임산부,"(1) 임신중 철분제, 엽산제 지원","(1) 임신중 철분제, 엽산제 지원",[],False,['임산부'],['물품지원'],"['임신', '출산', '육아']",False,False,False,False,False,True,True,37,43,0.13953488372093026,
한부모,경기도/고양시,채용 우대(사회적약자),https://www.gov.kr/portal/rcvfvrSvc/dtlEx/O00004000005?administOrgCd=ALL,상시신청,"○ 방문 신청 
 - 채용 원서접수 시 증빙서류 제출",고양도시관리공사,서비스(일자리),"지원대상
○ 의상자

○ 장애인

○ 북한 이탈 주민

○ 청년미취업자(만 34세 이하)

○ 다문화가족 및 한부모가족 지원 대상자","지원내용
○ 채용시 5% 가산점 부여
 - 의상자
 - 장애인
 - 북한 이탈 주민
 - 청년미취업자(만 34세 이하)
 - 다문화가족 및 한부모가족 지원 대상자",인사노무팀 (☎031-929-4800),,"한부모,구직/취업,다문화,취약계층","문화예술,서비스","(1) 의상자
(2) 장애인
(3) 북한 이탈 주민
(4) 청년미취업자 ( 만 34세 이하 )
(5) 다문화가족 및 한부모가족 지원 대상자","(1) 의상자
(2) 장애인
(3) 북한 이탈 주민
(4) 청년미취업자 ( 만 34세 이하 )
(5) 다문화가족 및 한부모가족 지원 대상자","(1) 채용시 5% 가산점 부여
 - 의상자
 - 장애인
 - 북한 이탈 주민
 - 청년미취업자 ( 만 34세 이하 )
 - 다문화가족 및 한부모가족 지원 대상자",채용시 5%의 가산점을 부여한다.,"[[0, 34]]",True,['한부모'],"['문화예술', '서비스']","['한부모', '구직', '취업', '다문화', '취약계층']",False,False,False,False,True,True,True,96,164,0.41463414634146345,
