region,title,detail_url,period,agency,contact,type,apply_url,신청기간,전화문의,신청방법,접수기관,지원형태,사업근거,지원대상,지원내용,문의처
부산광역시/수영구,풍진검사 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/338000000116?administOrgCd=ALL,상시신청,보건소,건강증진과 / 051-610-5604,서비스(의료),,상시신청,건강증진과 (051-610-5604),"○ 방문 신청
 - 보건소 : 관할 보건소 방문",보건소,서비스(의료),[법령] 모자보건법,"지원대상
○ 주민등록상 관내 가임기 여성 및 임신 12주 이내 임신부","지원내용
○ 주민등록상 관내 가임기 여성 및 임신 12주 이내 임신부에게 풍진검사 무료 실시",건강증진과 (☎051-610-5604)
충청남도/서산시,농가 도우미 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/453000000207?administOrgCd=ALL,상시신청,주민센터,농업기술센터 농업정책과 / 041-660-3961,기타,,상시신청,농업기술센터 농업정책과 (041-660-3961),○ 방문 : 주민등록지 읍면동 주민센터 방문 신청,주민센터,기타,[자치법규] 서산시 여성농어업인 육성 지원 조례,"지원대상
○ [지원대상] 서산시에 주소를 둔 출산(예정) 여성농업인으로서 1,000㎡ 이상의 농지를 소유 또는 경작하는 여성농업인(농업경영체 등록자)
 / 임신 4개월(85일) 이후에 유산ㆍ조산ㆍ사산한 여성농업인, 국적을 취득하지 않은 해외 이주여성 농업인(가족관계증명서 등 농업인의 배우자임을 확인하여 지원) 

※ [지원제외] 농업경영체를 등록하지 않은 농가는 원칙적으로 지원 제외, 농업경영체에 등록되어있으나, 실제 농업경영을 하고 있지 않은 농가.
 함께 동거하는 직계 존ㆍ비속, 형제ㆍ자매 및 가족 등은 농가도우미로 선정ㆍ이용할 수 없음","지원내용
○ 대상 : 서산시에 주소를 둔 출산(예정) 여성농업인
○ 내용 : 영농작업 및 가사 대행 도우미 인건비 지원(1일 5만원 중 80% 지원 / 지원일수 : 최대 60일)",농업기술센터 농업정책과 (☎041-660-3961)
전북특별자치도/정읍시,출생아 의료비 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/469000000111?administOrgCd=ALL,상시신청,보건소,건강재활과 모자보건팀 / 063-539-6113,현금,,상시신청,건강재활과 모자보건팀 (063-539-6113),"○ 방문 신청
 - 보건소 : 퇴원일로부터 6개월 이내 부 또는 모가 보건소 직접 방문하여 출생아의료비지원 신청서 작성",보건소,현금,[자치법규] 정읍시 출생 및 양육 지원에 관한 조례,"지원대상
○ 부 또는 모가 정읍시에 주민등록을 둔 생후 6개월 이내의 영아가 입원치료를 받은 경우","지원내용
○ 생후 6개월 이전 입원치료를 받은 영아로 입원진료비 중 본인부담금 및 비급여(선택진료비 제외)
 - 최대 50만원 지원",건강재활과 모자보건팀 (☎063-539-6113)
경상북도/영덕군,신혼(예비)부부 풍진 검사 및 접종비 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/518000000119?administOrgCd=ALL,상시(분만 전),보건소,보건소 건강증진과 출산지원팀 / 054-730-6829,현금,javascript://,상시(분만 전),보건소 건강증진과 출산지원팀 (054-730-6829),"○정부24온라인신청

○ 방문 신청
 - 보건소 : 관할 보건소 방문 
 - 구비서류 : 신청서, 신분증, 주민등록등본, 진료비 영수증,상세내역서, 통장사본,청첩장(예비부부)",보건소,현금,"[법령] 저출산ㆍ고령사회기본법(제10조, 제1항)","지원대상
○ 관내 주소지 신혼(예비)부부","지원내용
○ 풍진검사비 및 접종비 지원
신혼(예비)부부에게 풍진검사비 및 접종비 지원",보건소 건강증진과 출산지원팀 (☎054-730-6829)
충청북도/옥천군,임신 전·산후 영양제 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/443000000119?administOrgCd=ALL,"엽산제: 상시신청, 종합영양제: 출산 후 2개월 이내",보건소,옥천군 보건소 / 043-730-2154,현물,,"엽산제: 상시신청, 종합영양제: 출산 후 2개월 이내",옥천군 보건소 (043-730-2154),"○ 방문 신청
 - 보건소 : 보건소 방문하여 신청서 작성",보건소,현물,[자치법규] 옥천군 인구감소 대응 조례,"지원대상
○ 옥천군에 주민등록을 두고 거주하는 가임기여성 중 임신 준비중인 여성 및 출산후 2개월 이내 산모","지원내용
○ 임신 전 : 엽산제 1회 2개월분(최대 2회/1년) 지원

○ 출산 후 : 종합영양제 1회 2개월분 지원",옥천군 보건소 (☎043-730-2154)
공공기관,동해시종합버스터미널 주차장 이용요금 감면,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/O00000700005?administOrgCd=ALL,상시신청,동해시 종합버스터미널 주차장,교통사업팀 / 033-539-3823,시설이용,,상시신청,교통사업팀 (033-539-3823),"○ 방문 신청
 - 기타 : 동해시종합버스터미널 주차장 직접 방문",동해시 종합버스터미널 주차장,시설이용,[자치법규] 동해시 주차장 설치 및 관리 조례(제6조) [정관/약관 등 기타] 관련 근거 있음,"지원대상
○ 국가유공자로서 국가보훈처장이 발행한 증을 소지한 사람

○ 장애인복지법에 따라 등록된 장애인으로서 장애인 등록증을 소지한 사람

○ 고엽제후유증환자 및 고엽제후유의증환자, 고엽제후유증 2세환자로서 국가보훈처장이 발행한 증명서를 소지한 사람

○ 5.18민주유공자예우에 관한 법률에 따른 부상자로서 5.18민주유공자증서를 소지한 사람

○ 보훈보상대상자 지원에 관한 법률 시행령에 따른 보훈대상자(1급~7급)으로 보훈보상대상자증 소지자

○ 독립유공자예우에 관한 법률에 따른 독립유공자로 국가보훈처장이 발행한 증명서를 소지한 사람

○ 모자보건법 규정에 따른 임산부가 탑승한 차량으로 동해시 거주 및 병원이나 보건소에서 발행한 산모수첩 등 증명자료를 제시한 사람

○ 「자동차관리법 시행규칙」에 따른 경형자동차

○ 「환경친화적 자동차의 개발 및 보급 촉진에 관한 법률」에 따른 환경친화적 자동차

○ 「반비다복카드」 소유자 및 3자녀 이상 다자녀 가정 증명 서류 지참하고 운행하는 본인 소유의 차량

○ 동해시 종합버스터미널 이용을 목적으로 종합버스터미널 주차장에 주차하는 차량으로 시외버스(고속버스) 이용승차권을 증빙할 수 있는 고객

○ 「동해시 병역명문가 예우에 관한 조례」에 따라 병무청에서 발급한 병역명문가증과 동해시 거주 증빙 신분증을 소지한 사람이 운행하는 본인 소유의 차량

○ 「동해시 헌혈, 장기등 및 인체조직 기증 장려에 관한 조례」에 따라 장기등 및 조직기증자로서 운전면허증 등 국가와 지방자치단체가 발행하는 증명서에 장기등 기증자임이 표시된 증서를 소지한 사람

○ 「동해시 성실납세자 등 지원에 관한 조례」에 따라 유공납세자증이나 성실납세자 표지를 부착한 차량","지원내용
○ 공영주차장 주차요금 면제(단, 2시간 경과시점부터는 50퍼센트 감면)
 - 「국가유공자 등 예우 및 지원에 관한 법률」에 의한 국가유공자
 - 「장애인복지법」에 따른 장애인
 - 「고엽제후유의증 등 환자지원 및 단체설립에 관한 법률」
 - 「5.18민주유공자예우에 관한 법률」에 따른 5.18민주유공자
 - 「보훈보상대상자 지원에 관한 법률 시행령」에 따른 보훈보상대상자(1급~7급)
 - 「독립유공자예우에 관한 법률」에 따른 독립유공자
 - 「모자보건법」에 따른 임산부가 탑승한 차량으로 동해시 거주 및 산모수첩 소지자

○ 공영주차장 주차요금 50% 감면
 - 「자동차관리법 시행규칙」에 따른 경형자동차
 - 「환경친화적 자동차의 개발 및 보급 촉진에 관한 법률」에 따른 환경친화적자동차
 - 「반비다복카드」 소유자 및 3자녀 이상 다자녀 가정 증명 서류 지참하고 운행하는 본인 소유의 차량
 - 동해시 종합버스터미널 이용을 목적으로 종합버스터미널 주차장에 주차하는 차량으로 시외버스(고속버스) 이용승차권을 증빙할 수 있는 고객
 - 「동해시 병역명문가 예우에 관한 조례」에 따라 병무청에서 발급한 병역명문가증과 동해시 거주 증빙 신분증을 소지한 사람이 운행하는 본인 소유의 차량
 - 「동해시 헌혈, 장기등 및 인체조직 기증 장려에 관한 조례」에 따라 장기등 및 조직기증자로서 운전면허증 등 국가와 지방자치단체가 발행하는 증명서에 장기등 기증자임이 표시된 증서를 소지한 사람

○ 주차요금 1년간 면제
 - 「동해시 성실납세자 등 지원에 관한 조례」에 따라 유공납세자증이나 성실납세자 표지를 부착한 차량",교통사업팀 (☎033-539-3823)
전라남도/완도군,임신부 영양제 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/499000000134?administOrgCd=ALL,상시신청,"읍면보건지소, 보건소",완도군건강증진과 / 061-550-6755,현물,,상시신청,완도군건강증진과 (061-550-6755),"○ 방문 신청
 - 기타 : 읍면보건지소","읍면보건지소,보건소",현물,[법령] 저출산ㆍ고령사회기본법(제10조) [자치법규] 완도군 출산 및 양육 지원에 관한 조례,"지원대상
○ 주민등록상 완도군에 주소를 둔 임신부","지원내용
○ 영양제(오메가3) 1통 지원(출산 후 2개월분)",완도군건강증진과 (☎061-550-6755)
충청남도/아산시,예비엄마 건강검진 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/452000000166?administOrgCd=ALL,2025년 2월부터 당해년도 예산 소진 시까지 신청,보건소,보건소 보건행정과 / 041-537-3421,"현물,이용권",,2025년 2월부터 당해년도 예산 소진 시까지 신청,보건소 보건행정과 (041-537-3421),"○ 방문 신청
 - 보건소 : 보건소 방문신청
 - 구비서류 : 주민등록초본, 가족관계증명서, 청첩장 등",보건소,"현물, 이용권",[법령] 모자보건법 [법령] 모자보건법(제11조),"지원대상
○ 등본상 아산시 거주 예비엄마","지원내용
○ 관내 산부인과에서 사용할 수 있는 갑상선, 풍진, 당뇨 등 건강검진 쿠폰 제공
 - 10만원 상당, 임신주기별 1회",보건소 보건행정과 (☎041-537-3421)
공공기관,공공의료서비스,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/O00092900001?administOrgCd=ALL,상시신청,전라남도강진의료원,공공의료사업실 / 061-430-1193,서비스(의료),,상시신청,공공의료사업실 (061-430-1193),"○ 방문 신청
 - 전라남도강진의료원 공공의료사업실, 원무과, 산후조리원",전라남도강진의료원,서비스(의료),[정관/약관 등 기타] 관련 근거 있음,"지원대상
○ 응급환자, 임산부 및 산부인과 진료환자, 분만 후 산후조리 필요자

○ 국민기초생활수급자 중 의료원 입원시 간병인 필요자

○ 노인요양시설 입소자

○ 불법체류 외국인 중 국내 근로사실 확인자

○ 노인복지시설, 아동복지시설, 장애인복지시설, 다문화가정","지원내용
○ 응급환자, 산모 및 산부인과 환자, 분만 후 산후조리원 이용자, 저소득층, 말기암환자, 불법체류 외국인 근로자 등 의료취약계층 대상 의료서비스 제공
 - 의료취약지 지역응급의료기관 운영
 - 의료취약지 24시간 분만산부인과 및 장애인 산부인과 운영
 - 공공산후조리원 운영
 - 저소득층 입원환자 공동간병료 지원
 - 말기암환자 가정간호 의료비 지원 
 - 저소득층 무릎인공관절수술 의료비지원
 - 외국인(불법체류 등) 근로자 의료비지원
 - 노인복지시설, 아동복지시설, 장애인복지시설, 다문화가정 무료검진",공공의료사업실 (☎061-430-1193)
경상남도/거제시,응급분만 이송비용 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/537000000175?administOrgCd=ALL,상시신청,보건소,건강증진과 모자보건팀 / 055-639-6292,현금,,상시신청,건강증진과 모자보건팀 (055-639-6292),거제시보건소 모자보건실 방문 신청,보건소,현금,[법령] 모자보건법,"지원대상
- 관내 산과의원 응급분만 산모 또는 신생아
- 임신을 유지하기 위한 시술이 필요한 응급상황의 임산부
-보건소장이 인정하는 자(3차 의료기관 이송이 필요하다는 의사 소견이 있는 산모 또는 신생아)","지원내용
- 관내 산과의원 분만중 응급상황 발생 시 3차 의료기관으로 진료의뢰된 산모.신생아 구급차 이송비용 지원

- 지원절차: 분만응급환자 발생(산과의원에서 부산,경남 3차 의료기관 연계 진료의뢰) -> 민간구급차 이송 - >보건소 이송비 청구(증빙서류제출)->지원여부 검토 및 지원결정(보건소)",건강증진과 모자보건팀 (☎055-639-6292)
충청북도/청주시,여성장애인 가사도우미 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/571000000139?administOrgCd=ALL,상시신청,충북여성장애인연대,충북여성장애인연대 / 043-224-3805,서비스(돌봄),,상시신청,충북여성장애인연대 (043-224-3805),"○ 방문 신청
 - 기타 : 충북여성장애인연대",충북여성장애인연대,서비스(돌봄),[법령] 장애인복지법(제7조),"지원대상
○ 여성장애인 중 가사지원서비스가 필요한 자","지원내용
○ 여성장애인의 임신, 출산, 육아 및 가사활동지원 등",충북여성장애인연대 (☎043-224-3805)
경상북도/의성군,농어가도우미지원사업,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/515000000134?administOrgCd=ALL,상시신청,주민센터,농업정책과 / 054-830-6581,현금,,상시신청,농업정책과 (054-830-6581),○ 방문신청,주민센터,현금,[법령] 여성농어업인 육성법,"지원대상
1. 지원 대상 
 ❍ 도내 농어촌지역 또는 준농어촌지역에 거주하는 출산 또는 출산예정 여성 농어업인
 - (제외) 신청인은 농어업외 전업적 직업이 없어야 하며 배우자가 전업직업인인 경우 농어업외 소득이 연간 3,700만원 이상
 - (포함) 국제결혼하여 농어촌에 거주하는 외국인 여성농어업인 
 ※ 임신 4개월(85일) 이후에 발생한 유산‧조산‧사산의 경우도 출산에 포함","지원내용
1. 목 적
 ❍ 여성 농어업인이 출산 등으로 농어업 작업을 일시 중단하게 될 경우, 농어가 도우미가 작업을 대행하여 농어업 작업의 중단을 방지
 ❍ 농어가 소득안정을 도모하고, 출산 여성 농어업인의 모성을 보호하여 여성 농어업인의 삶의 질 향상에 기여
2. 지원 대상 
 ❍ 도내 농어촌지역 또는 준농어촌지역에 거주하는 출산 또는 출산예정 여성 농어업인
 - (제외) 신청인은 농어업외 전업적 직업이 없어야 하며 배우자가 전업직업인인 경우 농어업외 소득이 연간 3,700만원 이상
 - (포함) 국제결혼하여 농어촌에 거주하는 외국인 여성농어업인 ※ 임신 4개월(85일) 이후에 발생한 유산‧조산‧사산의 경우도 출산에 포함
3. 지원액
 ❍ 도우미 1일 기준단가 80,000원의 80%(64,000원)를 예산에서 지원
 ❍ 도우미 사용에 따른 노임은 당해 농어업인과 도우미 간에 합의하여 자율적으로 결정‧시행
 - 1일 작업이 8시간 이상(휴식시간 제외)일 경우 : 1일 이용료전액 지원
 - 1일 작업이 8시간 미만(휴식시간 제외)일 경우 : 시간급으로 계산
 ※ 근무형태는 주 5일 이하 근무를 원칙으로 하되 지역의 농업실정을 감안하여 시장·군수가 조정 가능
4. 신청 기간
 ❍ 출산(예정)일 기준으로 출산 전 90일부터 출산 후 150일까지 
 240일 기간 중에 농어가도우미 이용 신청",농업정책과 (☎054-830-6581)
충청북도/진천군,여성장애인 가사도우미 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/445000000113?administOrgCd=ALL,상시신청,진천군장애인복지관,진천군장애인복지관 / 043-534-4478,서비스(돌봄),,상시신청,진천군장애인복지관 (043-534-4478),"○ 방문 신청
 - 기타 : 진천군장애인복지관",진천군장애인복지관,서비스(돌봄),[법령] 장애인복지법(제37조),"지원대상
○ 장애인복지법 제32조에 의한 등록장애인
- 임신, 출산 또는 영유아 자녀를 둔 여성장애인
- 중증 및 고령의 독거 여성장애인
중복혜택 안돼요
가사·간병 방문 지원, 노인장기요양보험(장기요양인정), 산모·신생아 건강관리 지원, 아이돌봄 서비스, 장애인 활동지원","지원내용
○ 진천군 거주 여성장애인에게 가사도우미 지원 서비스 제공
 - 출산 및 육아 가사도우미 : 1일 4시간씩 매일
 - 기타 가사도우미 : 1일 3시간, 주 3회 지원
 ※ 1년 기준으로 신청에 의해 지원되며, 신청자가 많을 시 대기할 수 있습니다.",진천군장애인복지관 (☎043-534-4478)
공공기관,안동의료원 산전산후여성 우울증검사 및 상담 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/O00066700005?administOrgCd=ALL,상시신청,경상북도권역 난임임산부심리상담센터,경상북도권역 난임임산부심리상담센터 / 054-850-6368,기타(상담),,상시신청,경상북도권역 난임임산부심리상담센터 (054-850-6368),"○ 방문 신청
 - 경상북도권역 난임임산부심리상담센터 방문 신청

○ 기타
 - 전화 : 054-850-6367~9 
 - 메일 : 8506367@naver.com
 - 우편 : 경북안동시 태사2길55,경상북도안동의료원2층
 - 팩스 : 054-841-6433 접수",경상북도권역 난임임산부심리상담센터,기타(상담),[정관/약관 등 기타] 관련 근거 있음,"지원대상
○ 소득인정액 및 기준중위소득관계없음
 - 난임의어려움을 겪는 여성, 배우자, 가족 
- 유산 또는 사산 경험 부부
 - 임산부 및 배우자, 가족
 - 양육모 및 배우자, 가족
 - 출산후3년이내 양육모,미혼모경우 출산후 7년이내까지","지원내용
○ 심리검사 및 상담서비스지원(무료지원)
 - 난임의어려움을 겪는 여성, 배우자 
 - 유산, 사산 경험 부부
 - 임산부 및 배우자
 - 양육모 및 배우자
 - 출산후3년이내 양육모, 미혼모경우 출산후 7년이내까지",경상북도권역 난임임산부심리상담센터 (☎054-850-6368)
공공기관,공영주차장 이용요금 할인,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/O00025400005?administOrgCd=ALL,상시신청,남구 공영주차장,교통시설팀 / 052-226-0943,시설이용,,상시신청,교통시설팀 (052-226-0943),"○ 방문 신청
 - 남구 공영주차장 이용 시 감면증빙 자료 제시",남구 공영주차장,시설이용,[자치법규] 울산광역시 남구 주차장 설치 및 관리 조례 [정관/약관 등 기타] 관련 근거 있음,"지원대상
장애인, 국가유공자, 경차, 다자녀, 모범납세자, 10부제차량, 선거참여자

전통사장 인근 주차장, 요일제, 임산부, 친환경, 병역명문가","지원내용
○ 장애인, 국가유공자, 전기차: 1시간무료(전기차량 충전시 무료). 1시간 초과시간과 1일 및 월정기 주차 50%

○ 경차, 다자녀: 60% 감면(1000cc이하)

○ 모범납세자: (1년간) 100% 감면

○ 10부제차량: 20% 감면

○ 선거참여자: (선거일로부터 3개월) 2,000원 감면

○ 전통시장 인근 주차장: 1시간 면제

○ 요일제, 임산부, 친환경, 병역명문가: 50%(전기차 충전 시 1시간 면제)",교통시설팀 (☎052-226-0943)
경상북도/문경시,예방접종 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/512000000125?administOrgCd=ALL,상시신청,보건소,보건사업과 / 054-550-8074,서비스(의료),,상시신청,보건사업과 (054-550-8074),"○ 방문 신청
 - 보건소 : 관할 보건소, 보건지소, 보건진료소, 위탁의료기관 방문",보건소,서비스(의료),[자치법규] 문경시 감염병 예방을 위한 지원 조례,"지원대상
○ 인플루엔자 무료 예방접종 
 - 생후 6개월 ~ 13세 어린이, 임신부, 65세 이상 어르신

○ 폐렴구균 무료 예방접종
 - 65세 이상 어르신 

○ 임시예방접종
 - B형간염 유료 예방접종 : 접종희망자(40세 이상은 항체 검사 후 항체 없을 시 접종)
 - 장티푸스 예방접종 : 유행지역 해외여행자(무료), 접종 희망자(8,200원)
 - 신증후군출혈열 예방접종 : 관내군인 및 농부(무료), 접종희망자(8,200원)

○ 선택예방접종
 - 대상포진 무료 예방접종 : 기초생활 수급자 65세 이상 어르신, 문경시로 6개월이상 주소지가 등록된 75세 이상 어르신","지원내용
○ 인플루엔자 무료 예방접종 
 - 생후 6개월 ~ 13세 어린이, 임신부, 65세 이상 어르신

○ 폐렴구균 무료 예방접종
 - 65세 이상 어르신 

○ 임시예방접종
 - B형간염 유료 예방접종 : 접종희망자(11세 이상 6,700원, 11세 미만 3,900원)
 - 장티푸스 예방접종 : 유행지역 여행자(무료), 접종 희망자(8,200원)
 - 신증후군출혈열 : 관내군인(무료) , 접종희망자(8,200원)

○ 선택예방접종
 - 대상포진 무료 예방접종 : 기초생활 수급자 65세 이상 어르신, 문경시로 6개월이상 주소지가 등록된 75세 이상 어르신",보건사업과 (☎054-550-8074)
경상북도/예천군,임신부 초음파검사 쿠폰 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/523000000166?administOrgCd=ALL,상시신청,보건소,보건소 / 054-650-8073,이용권,,상시신청,보건소 (054-650-8073),"○ 온라인 신청 
 - 정부24 : www.gov.kr

○ 방문 신청
 - 보건소 : 관할 보건소 방문
 - 구비서류 : 주민등록등본",보건소,이용권,[법령] 모자보건법,"지원대상
○ 주민등록상 관내 주소를 둔 임신부 등록자","지원내용
○ 주민등록상 관내 주소를 둔 임신부 등록자를 대상으로 초음파 검사 쿠폰 1인 5매 지원",보건소 (☎054-650-8073)
충청북도/충주시,여성장애인 가사도우미 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/439000000835?administOrgCd=ALL,상시신청,시·군·구청,노인장애인과 / 043-850-6821,서비스(돌봄),,상시신청,노인장애인과 (043-850-6821),"○ 방문 신청 
 - 시군구 : 충주시청 노인장애인과 문의 및 신청",시·군·구청,서비스(돌봄),[법령] 장애인복지법,"지원대상
○ 저소득가정의 등록 여성장애인

○ 가족등의 지원체계가 없는 중증여성장애인

○ 임신 및 출산예정 또는 영유아 자녀를 둔 여성장애인

○ 중증 및 고령의 독거 여성장애인 등","지원내용
○ 여성장애인의 임신, 출산 및 산후조리를 위한 도우미 파견

○ 여성장애인의 자녀양육 및 가사활동 지원 등",노인장애인과 (☎043-850-6821)
경상북도/예천군,임신부 기형아검사 쿠폰 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/523000000179?administOrgCd=ALL,상시신청,보건소,보건소 / 054-650-8073,이용권,,상시신청,보건소 (054-650-8073),"○ 온라인 신청 
 - 정부24 : www.gov.kr

○ 방문 신청
 - 보건소 : 관할 보건소 방문
 - 구비서류 : 임신확인서 또는 산모수첩, 주민등록등본",보건소,이용권,[법령] 모자보건법,"지원대상
○ 주민등록상 관내 주소를 둔 임신부 등록자","지원내용
○ 대상 : 주민등록상 관내 주소를 둔 임신부 등록자

○ 내용 : 기형아검사 쿠폰 1인 1매 지원",보건소 (☎054-650-8073)
경상북도/영덕군,인플루엔자 및 B형감염외 3종 예방접종 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/518000000111?administOrgCd=ALL,상시신청,보건소,"감염병관리팀 / 054-730-6853, 예방접종실 / 054-730-6847",서비스(의료),,상시신청,"감염병관리팀 (054-730-6853), 예방접종실 (054-730-6847)","○ 방문 신청
 - 보건소 : 접종실 예약 문의후 054-730-6847 접종",보건소,서비스(의료),[법령] 감염병의 예방 및 관리에 관한 법률(제24조) [법령] 감염병의 예방 및 관리에 관한 법률(제46조),"지원대상
○ 인플루엔자 
 - 어린이 인플루엔자 : 생후 6개월 ~ 만13세 어린이
 -임신부 인플루엔자 : 임신부
 -어르신 인플루엔자 : 만 65세 이상
 -지자체 인플루엔자 : 장애정도가 심한 장애인(구 장애1.2.3.급), 기초생활수급자, 국가유공자 부부, 다자녀가구(세자녀 이상, 막내가 12세 이하), 노인장기요양등급판정자, 장기요양기관 요양보호사, 장기기증 등록자(본인, 배우자, 직계존비속)

○ 성인B형 간염 : B형 간염 항체가 없는 성인 

○ 신증후군 출혈열 : 군인, 농부 등 직업적으로 신증후근 바이러스에 노출될 위험이 높은 집단

○ 장티푸스 : 장티푸스 유행지역으로 여행하는 사람 

○ 어르신 폐렴구균 : 65세이상 폐렴구균(PPSV23) 백신 미접종자","지원내용
○ B형간염 외 3종(신증후군, 장티푸스, 폐렴구균), 인플루엔자(독감) 제공","감염병관리팀 (☎054-730-6853)
예방접종실 (☎054-730-6847)"
전북특별자치도/부안군,출산여성 농가도우미 지원사업,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/479000000121?administOrgCd=ALL,출산(예정)일 기준으로 출산 전 30일부터 출산 후 150일까지 180일 기간,주민센터,농업정책과 농정기획팀 / 063-580-4439,현금,,출산(예정)일 기준으로 출산 전 30일부터 출산 후 150일까지 180일 기간,농업정책과 농정기획팀 (063-580-4439),"○ 방문신청
 - 출산(예정) 여성농어업인이 있는 농가에서 ""농가도우미 이용신청서 및 정보제공 동의서""에 출생(예정)증빙서를 첨부하여 거주지 읍‧면사무소에 제출
 ※ 출생증명서 구비가 어려운 농어가는 이장‧통장의 확인서를 첨부하고, 읍‧면사무소에 출생신고가 되어 있는 경우는 첨부서류 없이 읍‧면사무소에서 주민등록 확인으로 갈음
 - 농가도우미 이용 완료 후 “농가도우미 지원금 청구서”를 거주지 읍‧면사무소에 제출. 단, 필요시 도우미 이용기간 중 1개월 간격으로 지원금 신청 가능",주민센터,현금,[법령] 농업ㆍ농촌 및 식품산업 기본법(제27조),"지원대상
○ 신청자격 : 출산 또는 출산예정 여성농어업인(겸업 농어업인 포함)
 - 임신 4개월 이후에 발생한 유산‧조산‧사산의 경우도 출산에 포함
 - 농어업인 기준 : 농업·농촌 및 식품산업 기본법(동법 시행령 제3조), 수산업‧어촌 발전 기본법(동법 시행령 제3조2항), 임업 및 산촌 진흥촉진에 관한 법률(동법 시행령 제2조)에 의한 농업인, 어업인, 임업인(이하 농어업인)
 - 농어촌 지역 거주 기준 : 신청 여성농어업인이 농어촌지역에 주민등록상의 주소지를 두고 실제로 그 주소지에 거주하여야 함
 - 적용범위 : 출산 또는 출산예정 여성농어업인이 경영 또는 경작하는 영농·영어 관련 작업(35일 이상)을 위주로 지원하되, 가사작업 일부(35일 이하) 포함 

 ※ 국적을 취득하지 않은 여성결혼이민자의 경우 가족관계등록부상 농어업인의 배우자임을 확인하여 지원 가능","지원내용
○ 출산여성 농가도우미 지원사업
 - 목적 : 여성농어업인이 출산으로 영농·영어를 일시 중단하게 될 경우 농가도우미가 영농·영어를 대행함으로써 영농·영어 중단을 방지하고 모성보호를 통한 여성농어업인의 삶의 질 향상에 기여
 - 지원대상 : 출산 또는 출산예정 여성농어업인(겸업 농어업인 포함)
 * 임신 4개월 이후에 발생한 유산‧조산‧사산의 경우도 출산에 포함
 * 농어업인 : 농업·농촌 및 식품산업기본법 제3조 및 같은법 시행령 제3조에 해당
 - 지원금액 : 1일 지원기준단가 90,000원의 90%(81,000원) 수준을 예산에서 지원
 * 지원단가/일 : 90,000원(보조금81,000원, 자부담 9,000원)
 - 지원일수 한도 : 90일
 - 신청기간 : 출산(예정)일 기준 출산 전 30일부터 출산 후 150일까지 180일 기간 중 출산(예정) 농어가 거주지 읍면사무소에 신청",농업정책과 농정기획팀 (☎063-580-4439)
공공기관,공영주차장 이용요금 감면,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/O00025700001?administOrgCd=ALL,상시신청,공영주차장,시설관리팀 / 052-290-7635,시설이용,,상시신청,시설관리팀 (052-290-7635),"○ 방문 신청
 - 기타 : 출차 전 사전정산 또는 출차 시 감면증빙 자료 제시",공영주차장,시설이용,[자치법규] 울산광역시 중구 주차장 설치 및 관리 조례 [정관/약관 등 기타] 관련 근거 있음,"지원대상
국가유공자, 고엽제후유의증, 518 민주유공자, 장애인, 참전유공자, 특수임무유공자, 모범납세자, 경차, 다자녀, 승용차 요일제, 환경친화자동차, 임산부 탑승 차량, 병역명문가, 투표확인증, 자원봉사증 소지자","지원내용
공영주차장 주차요금 감면",시설관리팀 (☎052-290-7635)
전라남도/완도군,가임기 여성 풍진항체 무료검사 서비스,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/499000000125?administOrgCd=ALL,상시신청,보건소,완도군건강증진과 / 061-550-6755,서비스(의료),javascript://,상시신청,완도군건강증진과 (061-550-6755),"○ 방문 신청
 - 보건소 : 완도군보건의료원 모자보건실 방문 신청",보건소,서비스(의료),[법령] 저출산ㆍ고령사회기본법(제10조) [자치법규] 완도군 출산 및 양육 지원에 관한 조례,"지원대상
○ 주민등록상 완도군에 주소를 둔 가임기 여성","지원내용
○ 풍진항체 무료 검사 지원 : 보건의료원 방문 검사",완도군건강증진과 (☎061-550-6755)
