region,title,detail_url,period,agency,contact,type,apply_url,신청기간,전화문의,신청방법,접수기관,지원형태,사업근거,지원대상,지원내용,문의처
경상북도,경상북도 난임부부 시술비 확대 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/647000000171?administOrgCd=ALL,상시신청,주소지 보건소,경상북도 / 054-880-4668,"현금,서비스(의료)",javascript://,상시신청,경상북도 (054-880-4668),"방 문 : 주소지 관할 보건소
온라인 : 보조금24
*자세한 사항 : 신청인 주소지 관할 보건소 문의",주소지 보건소,"현금, 서비스(의료)",[법령] 저출산고령사회기본법 시행규칙(제10조) [법령] 모자보건법(제11조),"지원대상
○ 연속해서 6개월 이상 경북에 주소를 둔 난임진단을 받은 부부(사실혼 포함)
 ※ 거주지 기준 및 거주 기간 기준 : 여성
 ★ 사실혼 부부는 최초 난임부부 시술비를 신청할 경우 주소지 관할 보건소 직접 방문
 ★ 서비스 신청과 관련된 자세한 문의사항은 주소지 관할 시군 보건소로 문의 바랍니다.","지원내용
ㅁ 지원대상 : 소득불문하고, 6개월 이상 주민등록 거주지가 경북인 난임진단 부부(사실혼 포함) * 거주지 및 거주 기간 기준 : 여성
 ★ 사실혼 부부의 경우 최초 신청 시에는 주소지 관할 보건소 직접 방문 신청 바랍니다.

ㅁ 신청방법 : 지원대상자가 본인(난임부부 중 여성) 신청 가능

ㅁ 주의사항
 - 다자간(배우자)의 동의가 필요한 사업으로 문자 메시지로 발송된 동의에 불응한 경우 지원이 불가합니다.
 - 난임시술 전 반드시 경북형 난임시술 결정통지서를 발급받고 의료기관을 방문하시기 바랍니다.
 * 난임 시술관련 당일 병원 방문 후 18시 이후에 시스템으로 신청할 경우 관련 서류의 적합 여부 확인이 어려워 지원이 불가합니다. 

ㅁ 지원내용 : 난임부부의 시술(체외수정, 인공수정 등) 비용 지원
 ＃ 체외수정 및 인공수정 시술시 본인부담금 및 비급여 중 배아동결비, 착상보조제, 유산방지제 등 시술별 상한 범위 내 지원 

ㅁ 지원금액 
 ① 체외수정 : 20회
 1) 신선배아 최대 150만원(정부지원금 110만원 포함한 지원 금액)
 2)동결배아: 최대 70만원(정부지원금 50만원 포함한 지원 금액)
 ② 인공수정 : 5회, 최대 40만원(정부지원금 30만원 포함한 지원 금액)",경상북도 (☎054-880-4668)
경기도/용인시,청소년 월경통 한방진료 지원(용인시),https://www.gov.kr/portal/rcvfvrSvc/dtlEx/405000000649?administOrgCd=ALL,2024.03.04~2024.03.15,보건소,"보건정책과(처인구) / 031-6193-0081, 보건행정과(기흥구) / 031-6193-0323, 보건행정과(수지구) / 031-6193-0818",서비스(의료),,2024.03.04~2024.03.15,"보건정책과(처인구) (031-6193-0081), 보건행정과(기흥구) (031-6193-0323), 보건행정과(수지구) (031-6193-0818)",○ 2024년 지원대상자 모집완료되어 다음 년도에 신청하시길 바랍니다.,보건소,서비스(의료),[법령] 지역보건법 [법령] 국민건강증진법(제6조) [법령] 지역보건법(제3조) [법령] 보건의료기본법(제49조) [자치법규] 용인시 한의약 육성을 위한 조례,"지원대상
○ 용인특례시 여성 청소년(당해년도 13세~18세)
 -1차모집(1순위)소득기준 : 건강보험료 소득판정기준 중위소득 120%이하
 -2차모집(2순위)소득기준 : 건강보험료 소득판정기준 중위소득 150%이하
 -3차모집(3순위)소득기준 : 건강보험료 소득판정기준 중위소득 180%이하

○ 장애인 및 의료급여수급자는 소득기준상관없이 참여가능","지원내용
○ 월경통으로 학업과 일상생활에 영향을 받는 여성청소년에게 한약치료와 침, 뜸, 한방온열요법 등의 한방의료서비스 제공

 - 지원내용 : 급여, 비급여 포함 1인 최대 50만원
 - 신청기간 : 1차 모집(3월 4일~3월 15일), 2차 모집(3월 16일~3월 31일), 3차 모집(4월 1일~모집완료시까지)
 - 신청방법 : 신청가능한지 확인 후 온라인 신청 및 방문 신청
 *14세 미만의 경우 인증서 발급이 어려우므로 방문신청만 가능
 
 ※ 보건소에서 지원결정통지서를 발급받아 지정 한의원에 방문하여 3개월 이상 월경통/월경곤란증 치료를 받습니다.","보건정책과(처인구) (☎031-6193-0081)
보건행정과(기흥구) (☎031-6193-0323)
보건행정과(수지구) (☎031-6193-0818)"
중앙부처,성매매 피해자 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/PTR000050703?administOrgCd=ALL,접수기관별상이,여성가족부,성매매피해 상담소(28개소) / 02-2100-6449,기타,,접수기관 별 상이,성매매피해 상담소(28개소) (02-2100-6449),"방문, 전화",여성가족부,기타,[법령] 성매매방지 및 피해자보호 등에 관한 법률(제3조의1),"지원대상
○ 성매매피해자
선정기준
지원대상과 동일","지원내용
1. 성매매피해자 지원체계
○ 긴급구조 (상담소, 경찰서)
○ 상담 (상담소)
○ 의료, 법률지원 (상담소)
○ 시설입소 (지원시설)
○ 의료, 법률지원 (지원시설)
○ 직업훈련교육 학교(진학)교육 (지원시설)
○ 그룹홈이용 (그룹홈)
○ 창업, 취업, 자립 (자활지원센터)

2. 성매매피해자 지원시설의 기능
○ 성매매피해상담소
 - 성매매피해자 구조 및 상담
 - 쉼터, 자활지원센터 등 연계
 - 의료지원 및 선불금 문제 해결 등 법률 지원 제공

○ 일반 지원시설
 - 성인 성매매피해여성에게 숙식, 보호, 상담 제공
 - 의료, 법률지원 및 자활을 위한 직업훈련 지원 등
 ※입소기간 : 기본 1년, 필요하면 1년 6개월 연장 가능

○ 청소년 지원시설
 - 청소년 성매매피해자에게 숙식, 보호, 상담 제공
 - 의료, 법률지원 및 자활을 위한 직업훈련, 진학교육 지원 등
 ※입소기간 : 19세에 달할 때까지 입소 가능, 2년 범위 내에서 연장 가능

○ 대안교육 위탁기관
 - 성매매 피해 청소년에 대한 의무교육 제공
 - 심신건강 회복 및 사회 적응능력 배양을 위한 기능강화지원 등

○ 그룹홈(공동생활가정)
 - 자활조건이 성숙한 피해자에 대하여 일정기간 주거 지원
 ※입소기간 : 기본 2년, 필요시 2년 연장 가능

○ 외국인 여성지원시설
 - 외국인 성매매피해여성에게 숙식 및 상담제공
 - 의료, 법률지원 및 통역, 귀국지원 서비스 제공
 ※입소기간 : 기본 3개월, 수사, 소송 등 진행 시 필요 기간까지 연장 가능

○ 자활지원센터
 - 적성검사 및 직업상담, 지도 실시
 - 직업훈련 및 창업지원, 일자리 제공 지원 등 탈 성매매여성에 대한 전문적, 체계적 전업활동 지원

○ 집결지 현장기능강화사업
 - 성매매업소 집결지역의 성매매여성을 대상으로 탈 성매매를 위한 상담, 의료, 법률, 직업훈련 지원 등 자활지원프로그램을 제공
 - 주요 사업내용
 · 집결지 성매매 여성에 대한 현장상담 및 자활 프로그램 운영
 · 탈업소의 장애요인 제거를 위한 의료, 법률 지원 제공
 · 탈업소의 안정, 지속과 자활 준비를 위한 직업훈련 지원
 · 탈업소 여성의 기존 자활지원체계로의 연계 및 사업 참여 여성에 대한 사후 관리",성매매피해 상담소(28개소) (☎02-2100-6449)
중앙부처,생활발명 발굴 지원(생활발명 코리아),https://www.gov.kr/portal/rcvfvrSvc/dtlEx/143000000006?administOrgCd=ALL,접수기관별상이,특허청,특허청 / 042-481-3592,기타,http://www.womanidea.net/,접수기관 별 상이,특허청 (042-481-3592),웹페이지를 통해 아이디어 등록,특허청,기타,[법령] 발명진흥법(제8조),"지원대상
○ 대한민국 여성
선정기준
○ 발명 아이디어를 통한 창업에 관심있는 여성","지원내용
○ 아이디어 접수 후 멘토링 및 특허출원 지원
 - (교육 및 상담회) 지원 대상작으로 선정된 제안자 대상 지식 재산권 기초 및 신제품 마케팅 전략 교육 상품 전문가 멘토단을 통해 개별 상담
 - (멘토링) 아이디어 1건당 2명의 멘토 매칭, 제안자와 공동연구개발
 - (결과물 산출) 완성된 아이디어와 지식 재산권 출원 및 시제품 제작
 - (공개 평가 및 시상식) 결과물의 온·오프라인 공개, 예비 소비자 평가(온라인)와 전문가 평가(오프라인)를 합산하여 대통령상 등 정부시상",특허청 (☎042-481-3592)
경기도/화성시,청소년 월경통 한방치료비 지원 사업,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/553000000583?administOrgCd=ALL,상시신청,보건소,"화성시서부보건소 / 031-5189-6243, 화성시동탄보건소 / 031-5189-5131, 화성시동부보건소 / 031-5189-4440",서비스(의료),javascript://,상시신청,"화성시서부보건소 (031-5189-6243), 화성시동탄보건소 (031-5189-5131), 화성시동부보건소 (031-5189-4440)","○ 방문신청: 관할 보건소 방문 접수
 -서부보건소 건강증진과(봉담읍 동화새터길 109)
 -동탄보건소 건강증진과(노작로 226-9)
 -동부보건소 건강증진과(떡전골로 72-3)

★★서부보건소 신규 참여자 접수 마감★★

○ 온라인 신청: 정부24 홈페이지
***14세 미만의 경우 인증서 발급이 어려우므로 방문신청만 가능",보건소,서비스(의료),[법령] 국민건강증진법(제6조) [법령] 지역보건법(제3조) [법령] 보건의료기본법(제49조),"지원대상
○ 지원대상: 화성시에 주민등록을 둔 여성 청소년(13세~18세)(※ 2007년생 ~ 2012년생)
 - (1순위) 장애인, 기초생활수급자
 - (2순위) 기준중위소득 120% 이하

○ 기수혜자 최대 연속 3년 참여 가능(단, 2023년 참여자에 한하여 2025년, 2026년 지원 가능)
 - 신규 참여 이후, 차기년도 미신청 또는 지원불가 사유 발생 시 지원 종료
 - (예시) 2025년 신규 지원 후, 2026년 미신청 또는 소득초과, 정부사업 참여 등으로 지원불가 사유 발생 시 2026년, 2027년 지원불가
중복혜택 안돼요
- 2025년 첩약 건강보험 시범사업 참여자 참여불가","지원내용
○ 지원대상
 -화성시에 주민등록을 둔 여성 청소년(13세~18세)(※ 2007년생 ~ 2012년생)
 ㆍ1순위: 장애인 및 기초생활수급자 
 ㆍ2순위: 기준중위소득 120% 이하
 -기수혜자 최대 연속 3년 참여 가능(단, 2023년 참여자에 한하여 2025년, 2026년 지원 가능)
 ㆍ신규 참여 이후, 차기년도 미신청 또는 지원불가 사유 발생 시 지원 종료
 ㆍ(예시) 2025년 신규 지원 후, 2026년 미신청 또는 소득초과, 정부사업 참여 등으로 지원불가 사유 발생 시 2026년, 2027년 지원불가

○ 지원구분 및 한도
 -1인당 최대 50만원까지 급여·비급여 진료비 지원(한도 초과분 지원불가)
 ㆍ30일 이하 치료 시(30만원 한도 내 지원)
 ㆍ30일 초과 ~ 60일 이하 치료 시(40만원 한도 내 지원)
 ㆍ60일 초과 ~ 90일 치료 시(50만원 한도 내 지원)
 ㆍ진찰 및 교육, 한약, 침, 뜸, 부항, 추나, 한방물리요법, 약침, 향기요법 등","화성시서부보건소 (☎031-5189-6243)
화성시동탄보건소 (☎031-5189-5131)
화성시동부보건소 (☎031-5189-4440)"
경상남도/창원시,새일센터 인턴 취업장려금 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/567000000112?administOrgCd=ALL,상시신청,새로일하기 센터,여성가족과 / 055-225-3964,현금,,상시신청,여성가족과 (055-225-3964),"○ 방문 신청
 - 기타 : 새로일하기 센터 방문",새로일하기 센터,현금,[자치법규] 창원시 청년취업센터 설치 및 운영에 관한 조례 [자치법규] 경상남도 여성의 경제활동 촉진 및 경력 유지에 관한 조례,"지원대상
○ 경력단절 여성","지원내용
○ 새일센터 취업장려금 지원",여성가족과 (☎055-225-3964)
전북특별자치도/군산시,예비맘 산전검사 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/467000000105?administOrgCd=ALL,상시신청,보건소,건강관리과 / 063-454-5858,서비스(의료),,상시신청,건강관리과 (063-454-5858),"○ 방문 신청
 - 보건소 : 보건소 방문 접수
 - 구비서류 :
 ㆍ혼인신고 했을 시 : 등본1부, 가족관계증명서1부
 ㆍ혼인신고 안했을 시 : 등본1부, 청첩장(예식장계약서) 1부",보건소,서비스(의료),[법령] 모자보건법,"지원대상
○ 군산시 관내에 주민등록을 둔 예비·신혼부부 중 가임기 여성(초산 전)","지원내용
○ 예비맘 산전검사 지원
 - 검사항목 : 풍진, B형간염 등 32종
 - 검사방법 : 소변검사, 혈액검사
 - 검사비용 : 무료
 - 예약 후 방문(063-454-5858)",건강관리과 (☎063-454-5858)
대구광역시/달성군,오픈마켓 전문셀러 양성사업,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/348000000421?administOrgCd=ALL,2024.06.13~2024.08.09,한국폴리텍대학 남대구캠퍼스,달성군 일자리경제과 / 053-668-2662,"서비스(일자리),기타(교육)",,2024.06.13~2024.08.09,달성군 일자리경제과 (053-668-2662),◉ 상시 공고에 따른 신청,한국폴리텍대학 남대구캠퍼스,"서비스(일자리), 기타(교육)",[법령] 고용정책 기본법(제6조),"지원대상
◉ 달성군 거주 여성","지원내용
◉ 창업 훈련내용
 - 직업기초 인성교육
 - 전문셀러광고&운영실전
 - 현장체험
 - 창업실행지원
 - 사진촬영
 - 특강
 - 온라인 창업실전
◉ 교육생 혜택
 - 실업급여 수급자 ‘구직활동 면제’
 - 교육비 ‘전액 무료’ (교재비, 실습비 포함)
 - ‘중식 및 교통비 지급’ 
 - 창업 및 수료 후 ‘창업지원금 지급’ (최대 50만원까지)",달성군 일자리경제과 (☎053-668-2662)
경기도/의정부시,임산부 건강관리 서비스,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/382000000137?administOrgCd=ALL,상시신청,보건소,건강증진과 / 031-870-6098,"현물,서비스(의료)",,상시신청,건강증진과 (031-870-6098),"○ 방문 신청
 - 보건소 : 관할 보건소 방문",보건소,"현물, 서비스(의료)",[법령] 모자보건법,"지원대상
○ 관내 임신준비 여성 및 임산부","지원내용
○ 임신준비 여성 엽산제(최대 3개월분) 지원
 - 임산부 산전검사(풍진, B형간염, 갑상선기능, 성병검사, 간기능, CBC, 소변검사), M2 기형아검사, 임신성당뇨검사실시",건강증진과 (☎031-870-6098)
경기도/광명시,저소득 장애인 생활안정 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/390000000115?administOrgCd=ALL,상시신청,주민센터,장애인복지과 / 02-2680-2237,현금,http://www.bokjiro.go.kr/,상시신청,장애인복지과 (02-2680-2237),"거주지 행정복지센터 방문신청
복지로 온라인 신청(여성장애인출산지원금만 해당)",주민센터,현금,[법령] 장애인복지법(제7조),"지원대상
○ 여성장애인 출산비 지원 
 - 여성장애인 출산 및 임신기간 4개월 이상의 태아를 유산, 사산한 자","지원내용
○ 여성장애인 출산금 지원 : 120만원(1회) / 예산 범위 내",장애인복지과 (☎02-2680-2237)
경상남도,임신부 풍진 검진,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/648000001035?administOrgCd=ALL,상시신청,보건소,보육정책과 / 055-211-4765,서비스(의료),,상시신청,보육정책과 (055-211-4765),"○ 방문 신청
 - 보건소 : 관할 보건소 방문",보건소,서비스(의료),[법령] 모자보건법(제3조) [자치법규] 경상남도 인구정책 기본 조례(제7조),"지원대상
○ 가임여성(결혼이민자 포함) 및 3개월 미만 임산부","지원내용
○ 가임여성 및 3개월 미만 임신부에게 풍진검진 지원",보육정책과 (☎055-211-4765)
경상북도/예천군,밭 식량작물 다목적농기계 구입 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/523000000167?administOrgCd=ALL,매년 1월 공모신청,주민센터,농정과 / 054-650-6263,현물,,매년 1월 공모신청,농정과 (054-650-6263),"○ 방문 신청
 - 주민센터 : 주소지 관할 읍면동 주민센터에 방문 신청",주민센터,현물,[자치법규] 예천군 농어업 육성 및 지원에 관한 조례,"지원대상
○ 관내 주소지를 두고 농업경영체에 등록된 농업인","지원내용
○ 정부지원 농기계목록집에 등록된 기계 중 최대 1,000만원 지원",농정과 (☎054-650-6263)
경상남도,농가 도우미 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/648000001070?administOrgCd=ALL,상시신청,주소지 읍면동사무소,경남도청 농업정책과 / 055-211-6233,현금,,상시신청,경남도청 농업정책과 (055-211-6233),○ 해당지역 읍면동사무소 방문 신청,주소지 읍면동사무소,현금,[법령] 농업ㆍ농촌 및 식품산업 기본법 [법령] 여성농어업인 육성법(제11조),"지원대상
○ (지원대상) 도내 농촌에 주민등록상 주소를 두고 거주하는 출산(예정) 전업적 여성농업인
 - 농업경영체 등록된 자(경영주/공동경영주/경영주 외 농업인 해당사항 확인)
 - 임신 4개월(85일) 이후에 발생한 유산‧조산‧사산의 경우도 출산에 포함
 - 이주여성 중 농어촌에 현재 거주하고 있으며, 혼인신고한 외국인 여성농업인도 포함
○ (선정제외 대상) 본인이 건강보험 직장가입자, 사업자등록자
 - 농한기 한시적(3개월 미만) 취업자는 지원 가능함(이장, 읍면동장 확인서 첨부)
 - 본인 또는 배우자 명의의 영농기반에서 농축산물을 생산하거나 그 농산물의 판매, 가공 또는 
 그 영농기반 및 농산물을 활용한 체험사업을 위하여 사업자등록을 한 경우 지원 가능 
 - 본인 또는 배우자가 보유 중인 주택, 시설*의 지붕에 태양광 시설을 설치하기 위한 사업자등록을 한 경우 지원 가능 
 * 축사, 콘크리트·판넬 형태의 버섯재배사·곤충사육사·가공시설에 한하며(부속시설 제외), 해당 시·군의 사전 승인과 건축법상 허가를 거친 경우에만 적용","지원내용
○ 여성농업인 출산(예정) 시 영농, 가사를 대행한 도우미 이용료 일부 지원
 - 출산(예정)일 기준으로 출산 전 180일부터 출산 후 180일까지 360일 기간 안에 신청하여야 하며, 360일 기간 중 도우미를 90일간 이용할 수 있음 
 - 도우미 이용료 1일 81,000원의 85% 지원(자부담 12,150원)",경남도청 농업정책과 (☎055-211-6233)
제주특별자치도,출산 농가도우미 지원 제공,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/650000000271?administOrgCd=ALL,상시신청,주민센터,농축산식품국 친환경농업정책과 / 064-710-4093,현금,,상시신청,농축산식품국 친환경농업정책과 (064-710-4093),"○ 방문 신청 
 - 주민센터 : 주소지 읍‧면‧동 주민센터 방문 신청",주민센터,현금,[법령] 여성농어업인 육성법(제11조의2) [자치법규] 제주특별자치도 여성농어업인 육성지원 조례(제11조),"지원대상
○ 사업 신청일 현재 농업에 실제 종사하는 출산(예정) 도내 여성농업인으로서 농업경영체 등록한 자 또는 농업인 확인서를 발급받은 자
 - 임신 4개월(85일)이후 발생한 유산, 조산, 사산의 경우도 출산으로 인정
 - (지원제외) 여성농업인 본인이 직장가입자인 경우(단, 농외소득 37백만원 미만* 직장가입자, 영농조합법인 또는 농업회사법인 고용농업인은 지원 가능), 지방세 체납자
 * 겸업 여성농업인 신청 경우 소득금액증명원 제출(2025.6.30.일 이전 신청자는 2023년도 기준, 2025.7.1일 이후 신청자는 2024년도 기준)","지원내용
○ 주요내용
 - 농가도우미 1일 기준단가: 80,240원
 - 지원비율: 정액지원(최대 지원 금액: 5,618.8천원/1인)
 - 1일 작업시간이 8시간이상(휴식 제외)일 경우 1일 농가도우미 이용액 전액을 지원하고, 8시간 미만일 경우에는 시간급으로 계산하여 지원
 - 농가도우미 지원 일수: 최대 70일
◈ 농가도우미 이용에 따른 노임단가 자율 결정
 - 1일 기준단가 80,240원을 최소금액으로 하여 여성농업인과 농가도우미간 합의하에 노임단가 결정
 - 보조금액은 1일 기준단가 80,240원을 초과할 수 없으며, 초과분은 자부담
 - 근무(농작업 등)형태는 주 5일 근무를 원칙, 기상 상황 및 지역의 농업 실정을 감안하여 조정 가능",농축산식품국 친환경농업정책과 (☎064-710-4093)
강원특별자치도/강릉시,정(난)관 복원수술비 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/420000000162?administOrgCd=ALL,상시신청,시·군·구청,강릉시 인구가족과 / 033-640-5997,현금,,상시신청,강릉시 인구가족과 (033-640-5997),"○ 신청방법
 - 시청 인구가족과 방문 신청(지원신청서, 개인정보수집및이용동의서 작성)
○ 구비서류
 - 주민등록등본(신청일 기준) 
 - 진료비 영수증 
 - 진료비 세부내역서
 - 통장사본(본인명의) 
 - 정·난관 복원 시술 진단서 또는 소견서(영구피임 시술과 복원 시술 내용 포함)
 - 신분증",시·군·구청,현금,[법령] 저출산ㆍ고령사회기본법(제10조) [자치법규] 강릉시 인구늘리기 지원에 관한 조례(제4조),"지원대상
○ 지원대상: 여성 연령 49세 이하(1975년생부터) 강릉시 주민등록된 부부 중 임신·출산을 위한 정·난관 복원 시술을 연내 받은 시민(1회 한정)
※ 시술일이 포함된 해 연내 신청(12월 시술 대상자의 경우 이듬해 1월까지 신청 가능)
 
○ 지원시기: 연중

○ 지원절차: 희망하는 병원에서 영구피임 복원 시술 -> 관련서류 지참하여 강릉시청 인구가족과 방문 신청 -> 서류 심사 후 시술비 지급(계좌 송금)","지원내용
○ 정(난)관 복원 수술비
 - 지원대상 : 여성 연령 49세 이하(1975년생부터) 주민등록된 부부 중 임신·출산을 위한 정·난관 복원 시술을 연내 받은 시민
 - 지원내용 : 수술비 최대 50만원 지원(1회 한정)
 - 지원형태 : 대상자에게 현금으로 시술비 지원
 * 지원제외: 상급병실료, 환자특식, 보호자식대, 제증명 비용 등 시술과 관련없는 비용 제외",강릉시 인구가족과 (☎033-640-5997)
울산광역시,풍진 및 기형아 검사,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/631000000104?administOrgCd=ALL,상시신청,보건소,"시민건강과 / 052-229-3535, 중구보건소 / 052-290-4343, 남구보건소 / 052-226-2482, 동구보건소 / 052-209-4467, 북구보건소 / 052-241-8244, 울주군보건소 / 052-204-2744",서비스(의료),,상시신청,"시민건강과 (052-229-3535), 중구보건소 (052-290-4343), 남구보건소 (052-226-2482), 동구보건소 (052-209-4467), 북구보건소 (052-241-8244), 울주군보건소 (052-204-2744)",관할보건소 방문 신청,보건소,서비스(의료),[법령] 모자보건법(제3조),"지원대상
가임여성 및 보건소 등록 임산부","지원내용
관내 거주 임산부에 검사 지원
 - 풍진검사 : 가임여성 및 임신 12주 이내 보건소 등록 임신부
 - 통합기형아 검사 : 임신초기(10~13주) 및 중기(14~22주) 임신부","시민건강과 (☎052-229-3535)
중구보건소 (☎052-290-4343)
남구보건소 (☎052-226-2482)
동구보건소 (☎052-209-4467)
북구보건소 (☎052-241-8244)
울주군보건소 (☎052-204-2744)"
충청남도/서산시,농가 도우미 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/453000000207?administOrgCd=ALL,상시신청,주민센터,농업기술센터 농업정책과 / 041-660-3961,기타,,상시신청,농업기술센터 농업정책과 (041-660-3961),○ 방문 : 주민등록지 읍면동 주민센터 방문 신청,주민센터,기타,[자치법규] 서산시 여성농어업인 육성 지원 조례,"지원대상
○ [지원대상] 서산시에 주소를 둔 출산(예정) 여성농업인으로서 1,000㎡ 이상의 농지를 소유 또는 경작하는 여성농업인(농업경영체 등록자)
 / 임신 4개월(85일) 이후에 유산ㆍ조산ㆍ사산한 여성농업인, 국적을 취득하지 않은 해외 이주여성 농업인(가족관계증명서 등 농업인의 배우자임을 확인하여 지원) 

※ [지원제외] 농업경영체를 등록하지 않은 농가는 원칙적으로 지원 제외, 농업경영체에 등록되어있으나, 실제 농업경영을 하고 있지 않은 농가.
 함께 동거하는 직계 존ㆍ비속, 형제ㆍ자매 및 가족 등은 농가도우미로 선정ㆍ이용할 수 없음","지원내용
○ 대상 : 서산시에 주소를 둔 출산(예정) 여성농업인
○ 내용 : 영농작업 및 가사 대행 도우미 인건비 지원(1일 5만원 중 80% 지원 / 지원일수 : 최대 60일)",농업기술센터 농업정책과 (☎041-660-3961)
충청북도/옥천군,임신 전·산후 영양제 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/443000000119?administOrgCd=ALL,"엽산제: 상시신청, 종합영양제: 출산 후 2개월 이내",보건소,옥천군 보건소 / 043-730-2154,현물,,"엽산제: 상시신청, 종합영양제: 출산 후 2개월 이내",옥천군 보건소 (043-730-2154),"○ 방문 신청
 - 보건소 : 보건소 방문하여 신청서 작성",보건소,현물,[자치법규] 옥천군 인구감소 대응 조례,"지원대상
○ 옥천군에 주민등록을 두고 거주하는 가임기여성 중 임신 준비중인 여성 및 출산후 2개월 이내 산모","지원내용
○ 임신 전 : 엽산제 1회 2개월분(최대 2회/1년) 지원

○ 출산 후 : 종합영양제 1회 2개월분 지원",옥천군 보건소 (☎043-730-2154)
경상북도/의성군,농어가도우미지원사업,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/515000000134?administOrgCd=ALL,상시신청,주민센터,농업정책과 / 054-830-6581,현금,,상시신청,농업정책과 (054-830-6581),○ 방문신청,주민센터,현금,[법령] 여성농어업인 육성법,"지원대상
1. 지원 대상 
 ❍ 도내 농어촌지역 또는 준농어촌지역에 거주하는 출산 또는 출산예정 여성 농어업인
 - (제외) 신청인은 농어업외 전업적 직업이 없어야 하며 배우자가 전업직업인인 경우 농어업외 소득이 연간 3,700만원 이상
 - (포함) 국제결혼하여 농어촌에 거주하는 외국인 여성농어업인 
 ※ 임신 4개월(85일) 이후에 발생한 유산‧조산‧사산의 경우도 출산에 포함","지원내용
1. 목 적
 ❍ 여성 농어업인이 출산 등으로 농어업 작업을 일시 중단하게 될 경우, 농어가 도우미가 작업을 대행하여 농어업 작업의 중단을 방지
 ❍ 농어가 소득안정을 도모하고, 출산 여성 농어업인의 모성을 보호하여 여성 농어업인의 삶의 질 향상에 기여
2. 지원 대상 
 ❍ 도내 농어촌지역 또는 준농어촌지역에 거주하는 출산 또는 출산예정 여성 농어업인
 - (제외) 신청인은 농어업외 전업적 직업이 없어야 하며 배우자가 전업직업인인 경우 농어업외 소득이 연간 3,700만원 이상
 - (포함) 국제결혼하여 농어촌에 거주하는 외국인 여성농어업인 ※ 임신 4개월(85일) 이후에 발생한 유산‧조산‧사산의 경우도 출산에 포함
3. 지원액
 ❍ 도우미 1일 기준단가 80,000원의 80%(64,000원)를 예산에서 지원
 ❍ 도우미 사용에 따른 노임은 당해 농어업인과 도우미 간에 합의하여 자율적으로 결정‧시행
 - 1일 작업이 8시간 이상(휴식시간 제외)일 경우 : 1일 이용료전액 지원
 - 1일 작업이 8시간 미만(휴식시간 제외)일 경우 : 시간급으로 계산
 ※ 근무형태는 주 5일 이하 근무를 원칙으로 하되 지역의 농업실정을 감안하여 시장·군수가 조정 가능
4. 신청 기간
 ❍ 출산(예정)일 기준으로 출산 전 90일부터 출산 후 150일까지 
 240일 기간 중에 농어가도우미 이용 신청",농업정책과 (☎054-830-6581)
전북특별자치도/군산시,예비맘 엽산제 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/467000000106?administOrgCd=ALL,상시신청,보건소,건강관리과 / 063-454-5858,현물,,상시신청,건강관리과 (063-454-5858),"○ 방문 신청
 - 보건소 : 보건소 방문 접수
 - 구비서류 :
 ㆍ혼인신고 했을 시 : 등본1부, 가족관계증명서1부
 ㆍ혼인신고 안했을 시 : 등본1부, 청첩장(예식장계약서) 1부",보건소,현물,[법령] 모자보건법,"지원대상
○ 군산시 관내에 주민등록을 둔 예비·신혼부부 중 가임기 여성","지원내용
○ 군산시 관내에 주민등록을 둔 예비·신혼부부 중 초산 전 가임기 여성(예비맘)에게 엽산제 지원
 - 임신계획 전 복용할 최대 3개월분의 엽산제 제공",건강관리과 (☎063-454-5858)
경상남도/함양군,산부인과 서비스 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/546000000104?administOrgCd=ALL,상시신청,보건소,함양군 보건소 산부인과 / 055-960-5774,서비스(의료),,상시신청,함양군 보건소 산부인과 (055-960-5774),"○ 방문 신청
 - 보건소 : 방문접수 또는 전화예약",보건소,서비스(의료),[자치법규] 함양군 건강생활 실천협의회 및 지역보건의료 심의위원회 설치 운영 조례(제2조의6),"지원대상
○ 함양군 거주 가임기 여성, 여성질환자","지원내용
○ 산부인과 외래진료",함양군 보건소 산부인과 (☎055-960-5774)
