region,title,detail_url,period,agency,contact,type,apply_url,신청기간,전화문의,신청방법,접수기관,지원형태,사업근거,지원대상,지원내용,문의처
서울특별시/양천구,아토피.천식 취약계층 의료비 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/314000000109?administOrgCd=ALL,상시신청,보건소,지역보건과 / 0226203876,현금,,상시신청,지역보건과 (0226203876),"○ 방문 신청 
 - 보건소 : 거주지 관할 보건소 방문",보건소,현금,"[법령] 공공보건의료에 관한 법률(제41조) [법령] 국민건강증진법(제6조, 제1항)","지원대상
○ 관내 거주하는 15세 이하 취약계층 아토피, 천식환자 중 아래에 해당하는 경우
 - 국가기초생활보장수급자, 의료급여수급자, 다문화가정, 셋째 자녀 이상 가정의 자녀, 장애인, 한부모가정 및 등록신청월 기준 최근 6개월간 기준중위소득 100%이하 가구","지원내용
○ 취약계층 아토피, 천식 환자 의료비 지원",지역보건과 (☎0226203876)
경기도/이천시,가사·간병 방문 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/407000000103?administOrgCd=ALL,상시신청,주민센터,이천시청 복지정책과 / 031-645-3573,이용권,,상시신청,이천시청 복지정책과 (031-645-3573),"○ 방문 신청
 - 주민센터 : 주소지 관할 읍·면·동 주민센터 방문",주민센터,이용권,[법령] 사회서비스 이용 및 이용권 관리에 관한 법률 [법령] 사회서비스 이용 및 이용권 관리에 관한 법률(제4조) [법령] 사회서비스 이용 및 이용권 관리에 관한 법률(제5조),"지원대상
○ 만 65세 미만의 생계,의료,주거,교육급여 수급자, 차상위계층 중 아래에 해당하는 사람
 - 장애정도가 심한 장애인
 - 6개월 이상 치료를 요하는 중증질환자
 - 희귀난치성 질환자
 - 소년소녀가정, 조손가정, 한부모가정(법정보호세대)
 - 만 65세 미만의 의료급여 수급자 중 장기입원 사례관리 퇴원자 
 - 기타 시군구청장이 인정하는 자
중복혜택 안돼요
1. 장애인활동지원서비스 2. 노인맞춤돌봄서비스(만 65세 이상) 3. 노인장기요양급여(만 65세 미만 치매특별등급 포함)","지원내용
○ 일상생활과 사회활동이 어려운 저소득층에 대하여 가사간병(신체수발, 신병활동,가사,일상생활) 지원

○ 서비스 금액 
 - 정부지원금(1인/월)
 ㆍ월 24시간(A형) 427,200원
 ㆍ월 27시간(B형) 480,600원
 ㆍ월 40시간(C형) 712,000원

○ 제공기간: 자격결정일로부터 12개월 

 ※ 유형 및 서비스제공시간에 따라 본인부담금 발생할 수 있음. 
 ※ 예산소진 시 서비스는 종료",이천시청 복지정책과 (☎031-645-3573)
충청남도,무료경로식당 및 저소득 재가노인 식사배달,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/644000000220?administOrgCd=ALL,상시신청,주민센터,보건복지국 노인정책과 / 041-635-2622,현물,,상시신청,보건복지국 노인정책과 (041-635-2622),"○ 방문 신청
 - 주민센터 : 읍면동주민센터 노인복지담당자에게 신청",주민센터,현물,[법령] 노인복지법,"지원대상
○ 저소득층 독거노인
중복혜택 안돼요
○ 타 유사사업과 이중급식 여부 관리 철저 - 수행기관별 대상자 중복되지 않도록 관리","지원내용
○ 무료경로식당 및 저소득 재가노인 식사배달 사업을 통해 저소득 독거노인들에게 식사를 제공",보건복지국 노인정책과 (☎041-635-2622)
충청북도,지역공동체일자리사업,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/643000000142?administOrgCd=ALL,상하반기 공고 신청,"주민센터, 시·군·구청",소상공인정책과 / 043-220-2574,서비스(일자리),https://www.work24.go.kr/,상하반기 공고 신청,소상공인정책과 (043-220-2574),"온라인 신청 또는 시군구, 읍면동 직접방문 신청","주민센터,시·군·구청",서비스(일자리),[법령] 고용정책 기본법(제6조),"지원대상
18세 이상인 근로능력자로서 기준 중위소득 60%이하이면서 재산 4억원 미만인 가구의 구성원(외국인등록번호를 소지한 자 포함)","지원내용
취업 취약계층에 대한 생계지원 대책 마련과 안정적이고 지속적인 일자리 마련",소상공인정책과 (☎043-220-2574)
충청남도/서산시,안전취약계층에 대한 안전 환경 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/453000000197?administOrgCd=ALL,매년 7~9월 중,주민센터,서산시 안전총괄과 / 041-660-2032,기타,,매년 7~9월 중,서산시 안전총괄과 (041-660-2032),"○ 방문 신청 
 - 주민센터 : 서산시 읍·면·동 행정복지센터 신청",주민센터,기타,[자치법규] 서산시 안전취약계층에 대한 안전 환경 지원 조례,"지원대상
○ 서산시 거주자 중 기초생활수급자 및 차상위계층, 장애인, 한부모가족, 65세 이상 노인으로만 구성된 세대, 다문화가족, 청소년이 가장인 세대","지원내용
○ 기초생활수급자 및 차상위계층, 장애인, 한부모가족, 65세 이상 노인으로만 구성된 세대, 다문화가족, 청소년이 가장인 세대에게 전기안전 점검 및 정비 등 서비스 제공",서산시 안전총괄과 (☎041-660-2032)
공공기관,환자 의료비 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/O00114400008?administOrgCd=ALL,상시신청,충청북도 충주의료원,공공보건의료협력팀 / 043-871-0549,"현금,현물",,상시신청,공공보건의료협력팀 (043-871-0549),○ 방문 신청,충청북도 충주의료원,"현금, 현물",[정관/약관 등 기타] 관련 근거 있음,"지원대상
○ 의료급여수급자 1종, 2종, 차상위계층(보험,장애,만성)

○ 산업재해보상보험환자, 자동차보험환자 제외

○ 기준중위소득 100%이하의 자

○ 도움이 필요한 사회복지시설 등","지원내용
○ 외래 또는 입원환자 중 긴급지원 신청 대상에서는 누락되었으나 경제적으로 어려운 경우 직원모금을 통해 의료비 지원 가능

○ 수급자의경우 의료비의 70%이상 지원, 차상위계층의경우 50%까지 지원 가능

○ 도움이 필요한 사회복지시설로의 필요물품지원 실시",공공보건의료협력팀 (☎043-871-0549)
공공기관,문화의집 모아아카데미 감면,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/O00055000005?administOrgCd=ALL,접수기관별상이,부곡동청소년문화의집,부곡동청소년문화의집 / 031-461-9533(101),현금(감면),,접수기관 별 상이,부곡동청소년문화의집 (031-461-9533(101)),"○ 방문신청
 * 부곡동청소년문화의집 2층 사무실 직접 방문 신청
 * 감면대상 사전 설정: 온라인 접수 시 감면(50%) 할인금액 바로 결제
 - 접수 기간 전에 방문하여 감면대상 사전 설정 하여야 감면 적용
 - 상반기(1~6월) 1회, 하반기(7~12월) 1회 접수기간 전 감면대상 설정",부곡동청소년문화의집,현금(감면),"[자치법규] 의왕시 청소년시설 설치 및 운영에 관한 조례(제8조, 제2항) [정관/약관 등 기타] 관련 근거 있음","지원대상
○ 국민기초생활수급자

○ 국가보훈대상자

○ 한부모가족지원법에 의한 보호대상자

○ 장애인복지법에 의한 등록 장애인

○ 다문화가족지원법에 따른 다문화 가족

○ 65세 이상 노인

○ 다자녀가구(둘째 이상)","지원내용
○ 부곡동청소년문화의집 모아 아카데미 수강료 감면(50%) - 의왕시 거주자에 한함
 - 「국민기초생활 보장법」에 따른 수급자와 그 가족
 - 「의왕시 국가보훈대상자 등 예우 및 지원에 관한 조례」에 따른 국가보훈대상자 및 자녀
 - 「한부모가족지원법」에 따른 저소득 한부모가족의 아동
 - 「장애인복지법」에 따른 등록 장애인
 - 「다문화가족지원법」에 따른 다문화 가족
 - 「노인복지법」에 따른 65세 이상 노인
 - 둘째 이상 자녀를 출산 또는 입양하여 양육하는 다자녀가정",부곡동청소년문화의집 (☎031-461-9533(101))
울산광역시/중구,산모·신생아 건강관리 지원사업,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/369000000114?administOrgCd=ALL,출산예정일 40일 전부터 출산 후 30일까지,보건소,"보건소 건강관리과 / 052-290-4343, 보건소 모자보건실 / 052-290-4346",이용권,http://www.bokjiro.go.kr/,출산예정일 40일 전부터 출산 후 30일까지,"보건소 건강관리과 (052-290-4343), 보건소 모자보건실 (052-290-4346)","○ 온라인 신청 
 - 복지로 : http://www.bokjiro.go.kr

○ 방문 신청
 - 보건소 : 관할 보건소 모자보건실 방문",보건소,이용권,[법령] 저출산ㆍ고령사회기본법,"지원대상
○ 기본지원: 기중 중위소득 150% 이하 출산가정
○ 예외지원: 기준 중위소득 150% 초과 출산가정","지원내용
○ 출산가정에 산모신생아 건강관리사 파견 
 - 기본지원 : 기준중위소득 150% 이하 출산가정
 - 예외지원 : 기준중위소득 150% 초과 출산가정","보건소 건강관리과 (☎052-290-4343)
보건소 모자보건실 (☎052-290-4346)"
충청북도/충주시,하수도요금 감면,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/O00035500001?administOrgCd=ALL,상시신청,시·군·구청,하수과 / 043-850-3831,현금(감면),,상시신청,하수과 (043-850-3831),"○ 방문 신청
 - 시군구청 : 충주시 하수과 방문 신청(증빙서류 제출 요함, 상수도 수용가는 별도신청 불요)",시·군·구청,현금(감면),[정관/약관 등 기타] 관련 근거 있음,"지원대상
국민기초생활보장법의 생계.의료급여수급자, 다자녀가구, 한부모가족,심한장애인,국가보훈대장자,독립유공자, 병역명문가","지원내용
가구당 월 사용량에서 가정용 5톤에 해당하는 금액 감면(5톤 미만시 실제 사용량 또는 평균 사용량 감면)",하수과 (☎043-850-3831)
인천광역시,청각장애인 인공달팽이관 수술 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/628000000108?administOrgCd=ALL,상시신청,"주민센터, 시·군·구청",장애인복지과 / 032-440-2967,서비스(의료),javascript://,상시신청,장애인복지과 (032-440-2967),"○ 방문 신청 
 - 행정복지센터 : 거주지 읍면동 행정복지센터에 문의·신청 
 - 군·구 : 군·구청에 문의·신청","주민센터,시·군·구청",서비스(의료),[법령] 장애인복지법 [법령] 장애인복지법(제18조),"지원대상
○ 만 39세 이하 청각장애인 중 인공달팽이관 수술대상자 및 기수술자 중 재활치료 대상자(중위소득 150% 이하)
중복혜택 안돼요
장애인 의료비 지원","지원내용
○ 지원내역
 - 수술비 700만원 범위 내 
 - 재활치료비
 ㆍ1년차(수술 후 12개월 이내) : 300만원 범위 내
 ㆍ2년차(수술 후 13~24개월 이내) : 250만원 범위 내
 ㆍ3년차(수술 후 25개월~36개월 이내) : 200만원 범위 내
 * 만18세 이하의 경우 4~5년차 연 150만원 범위 내 추가 지원",장애인복지과 (☎032-440-2967)
공공기관,공영주차장 이용요금 감면,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/O00023300001?administOrgCd=ALL,상시신청,공영주차장 특성상 주차장 현장근무자 에게 즉시 신청,주차관리부 / 02-300-5053,현금(감면),,상시신청,주차관리부 (02-300-5053),"○ 방문 신청
 - 기타 : 주차장 이용 시 현장신청",공영주차장 특성상 주차장 현장근무자 에게 즉시 신청,현금(감면),[자치법규] 서울특별시 마포구 주차장 설치 및 관리 조례 [정관/약관 등 기타] 관련 근거 있음,"지원대상
○ 장애인 : 장애인 자동차 표지를 부착하고 장애인이 탑승하여 장애인등록증을 제시한 경우

○ 국가유공상이자 : 국가보훈처장이 발행한 국가유공자증을 소지한 사람

○ 고엽제후유의증 환자 : 고엽제후유의증 환자로서 국가보훈처장이 발행한 증서를 소지한 자

○ 의상자 및 의사자 유족 : 의상자 및 의사자 유족이 탑승하여 증서를 제시한 경우

○ 참전유공자 : 참전유공자로서 국가 또는 지방보훈청에 등록한 사실이 확인된 사람

○ 저공해차량 : 저공해자동차(차량등록증 또는 차량에 스티커 부착)

○ 모범납세자 : 서울특별시장, 국세청장 또는 구청장이 교부한 성실납세증 표지를 부착한 차량(발행일로부터 1년)

○ 5·18민주유공자 : 5·18민주화운동 부상자 증서를 소지하고 본인 소유의 비사업용 자동차를 직접 운전하거나 장애 정도가 심하여 타인으로 하여금 대리운전하게 하는 경우

○ 다둥이행복카드 : 신분확인용 다둥이행복카드 소지자

○ 한부모가족 : 한부모가족 지원대상자

○ 자원봉사자 : 자원봉사자증 소지자

○ 병역명문가 : 병역명문가증과 주소가 기입된 신분증을 제시하는 경우

○ 외교공관 및 외교관 : 외교공관등록 차량(번호판 : 외교, 영사, 준외, 준영)

○ 전기자동차 : 전기자동차를 충전할 경우

○ 경차 : 자동차관리법에 따른 경차","지원내용
○ 마포구 공영주차장 주차요금 감면
 - 장애인 : 주차요금의 80% 할인
 - 국가유공상이자 : 주차요금의 80% 할인
 - 고엽제후유의증 환자 : 주차요금의 80% 할인
 - 의상자 및 의사자 유족 : 주차요금의 80% 할인
 - 참전유공자 : 주차요금의 80% 할인
 - 저공해차량 : 주차요금의 50% 할인
 - 모범 납세자 : 주차요금 면제
 - 5·18민주유공자 : 1시간 범위 내에서 주차요금을 면제, 1시간 초과 시 및 월 정기권 50% 할인
 - 다둥이 행복카드 소지자 : 주차요금의 50% 할인, 
 - 한부모가족 : 주차요금의 50% 할인
 - 마포구자원봉사자 : 주차요금의 20% 할인
 - 병역명문가 : 주차요금의 20% 할인
 - 전기자동차 : 1시간 면제후 주차요금의 50% 할인
 - 외교공관 및 외교관 : 주차요금의 100% 할인
 - 경차 : 주차요금의 50% 할인
- 전통시장 인접한 공영주차장 : 주차요금의 30% 할인(총 주차시간이 2시간을 초과하지 않은 차량)",주차관리부 (☎02-300-5053)
공공기관,생활체육 및 문화예술아카데미 요금 감면,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/O00085900001?administOrgCd=ALL,상시신청,마포문화재단,체육문화부 고객지원팀 / 02-3274-8649,현금(감면),https://www.gov.kr/portal/rcvfvrSvc/svcFind/www.mfac.or.kr,상시신청,체육문화부 고객지원팀 (02-3274-8649),"○ 온라인 신청
 - 마포아트센터(www.mfac.or.kr) 홈페이지

○ 방문 신청
 - 현장접수를 통한 강좌 등록*일부 감면대상은 현장만 가능",마포문화재단,현금(감면),[정관/약관 등 기타] 관련 근거 있음,"지원대상
○ 각 감면사유에 해당하는 증빙서류 필요, 대상 인원의 제한 없음
 - 문화강좌 3개 또는 생활체육프로그램 3개 이상 동시등록자
 - 1개월 단위 강좌 또는 프로그램 3개월분 동시등록자
 - 10세 이상 55세 이하 여성의 수영장 이용자(중복 추가 할인 시 100분의 5)
 - 「한부모가족지원법」에 따른 한부모가족
 - 「서울특별시 마포구 자원봉사활동 지원 조례」 제16조의2에 따른 자원봉사자증 소지자
 - 「국민기초생활 보장법」에 따른 수급자 또는 그 가족
 - 국가유공자 또는 그 배우자
 - 5·18민주유공자 또는 그 배우자
 - 참전유공자 또는 그 배우자
 - 독립유공자 또는 그 배우자
 - 「고엽제후유의증 등 환자지원 및 단체설립에 관한 법률」 제8조의3 각 호의 어느 하나에 해당하는 사람 또는 그 배우자
 - 특수임무유공자 또는 그 배우자
 - 「사회복지사업법」에 따른 사회복지시설에서 보호를 받거나 이용하는 자
 - 장애인 또는 장애의 정도가 심한 장애인과 동행하는 보호자 1명
 - 다둥이 행복카드에 기재된 자녀 수가 2명 이상인 경우(단, 막내가 만 18세이하)
 - 마포구에 주소를 둔 65세 이상 어르신 이용자
 - 마포구거주자 병역명문가증 소지자","지원내용
○ 10% 감면
 - 문화강좌 3개 또는 생활체육프로그램 3개 이상 동시등록자
 - 1개월 단위 강좌 또는 프로그램 3개월분 동시등록자
 - 10세 이상 55세 이하 여성의 수영장 이용자(중복 추가 할인 시 100분의 5)

○ 20%감면
 - 「한부모가족지원법」에 따른 한부모가족
 - 「서울특별시 마포구 자원봉사활동 지원 조례」 제16조의2에 따른 자원봉사자증 소지자

○ 50% 감면
 - 「국민기초생활 보장법」에 따른 수급자 또는 그 가족
 - 국가유공자 또는 그 배우자
 - 5ㆍ18민주유공자 또는 그 배우자
 - 참전유공자 또는 그 배우자
 - 독립유공자 또는 그 배우자
 - 「고엽제후유의증 등 환자지원 및 단체설립에 관한 법률」 제8조의3 각 호의 어느 하나에 해당하는 사람 또는 그 배우자
 - 특수임무유공자 또는 그 배우자
 - 「사회복지사업법」에 따른 사회복지시설에서 보호를 받거나 이용하는 자
 - 장애인 또는 장애의 정도가 심한 장애인과 동행하는 보호자 1명
 - 다둥이 행복카드에 기재된 자녀 수가 2명 이상인 경우(단, 막내가 만 18세이하)
 - 마포구에 주소를 둔 65세 이상 어르신 이용자
 - 마포구 거주자 병역문가증 소지자",체육문화부 고객지원팀 (☎02-3274-8649)
공공기관,취약계층 의료안전망 제공,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/O00066500002?administOrgCd=ALL,상시신청,보건소,공공의료사업부 / 054-245-0169,서비스(의료),,상시신청,공공의료사업부 (054-245-0169),"○ 방문 신청
 - 보건소 : 시군구 보건소에 직접 방문",보건소,서비스(의료),[정관/약관 등 기타] 관련 근거 있음,"지원대상
○ 기초생활수급자 : 의료급여1·2종

○ 실질생계곤란자 : 독거노인, 한부모가정, 장애인, 외국인노동자, 난민, 북한이탈주민, 다문화가정 등 사회적 취약계층 대상자 중 가구건강보험료 본인부담금 합산액이 기준중위소득 75% 이하","지원내용
○ 기초생활수급자(의료급여1·2종), 차상위계층 및 실질생계곤란자(기준 중위소득 75%이하) 대상으로 의료비 지원

○ 지원내용
 - 외래진료비 지원(정밀검사 포함)
 - 입원·수술진료비 지원
 - 간병비 지원(공동간병실, 간호간병통합병동 비용 지원)
 - 의료사회복지서비스(상담, 퇴원계획 수립, 사후관리, 지역사회 복지자원 연계)

○ 지원제외사항
 - 의사의 진료 처방에 의하지 않고 등록대상자 본인의 요청에 의한 항목(예: 상급병실료, 영양제 등)
 - 원외 처방된 약제비
 - 의료원에서 제공하는 간병 이외의 개인 간병비
 - 상해, 자해, 교통사고, 의료급여불안정 등 상기 사업의 취지에 부합하지 않다고 인정되는 경우

○ 주요대상질환
 - 인공관절치환술이 필요한 슬관절·고관절 퇴행성관절염 환자
 - 백내장, 당뇨병성 망막증 등 실명을 초래할 수 있는 안질환자
 - 전립선염, 전립선비대증, 요실금, 과민성 방광 등 배뇨장애자
 - 기타 수술적 치료가 필요한 질환

※ 지원대상 및 지원금액 등 변동 가능",공공의료사업부 (☎054-245-0169)
공공기관,문화시설 이용요금 감면(은계1어울림센터 시흥아이꿈터),https://www.gov.kr/portal/rcvfvrSvc/dtlEx/O00007100021?administOrgCd=ALL,상시신청,은계1어울림센터,김은혜 / 031-488-7849,기타,,상시신청,김은혜 (031-488-7849),"○ 방문 신청
 - 기타 : 은계1어울림센터 직접 방문",은계1어울림센터,기타,[정관/약관 등 기타] 시흥시 시흥아이꿈터 설치 및 운영 조례,"지원대상
(시설)
1. 「국민기초생활 보장법」에 따른 수급자
2. 「장애인복지법」에 따른 등록장애인
3. 「한부모가족지원법」에 따른 한부모가족
4. 「국가유공자 등 예우 및 지원에 관한 법률」에 따른 국가유공자, 그 유족 또는 가족
5. 「노인복지법」에 따른 65세 이상의 노인
6. 「의사상자 등 예우 및 지원에 관한 법률」에 따른 의사상자와 그 유족 또는 가족
7.18세이하 아동
8. 「사회적기업 육성법」에 따른 사회적 기업
9. 「장애인복지법」에 따른 사회적협동조합
10. 「국민기초생활보장법」에 따른 자활기업
11. 「시흥시 다자녀가정 우대 및 지원에 관한 조례」 제2조 제2호에 따른 다자녀 가정
(시흥시에 주민등록을 두고, 최연소 자녀가 18세 이하인 2자녀 이상 가정)
12. 「시흥시 헌혈 장려 및 지원 조례」 제7조제3항에 따른 헌혈자
13. 「시흥시 장기 및 인체조직 기증 장려와 지원에 관한 조례」 제3조에 따른 장기 및 인체조직 기증등록자
14. 「시흥시 병역명문가 예우 및 지원에 관한 조례」에 따른 예우대상자
15. 「도시재생 활성화 및 지원에 관한 특별법」에 따른 마을기업으로서 행정안전부장관이 정하여 고시하는 기준에 적합한 기업
16. 그 밖에 시장이 인정한 경우


(프로그램)
「노인복지법」에 따른 65세 이상의 노인
「장애인복지법」에 따른 등록장애인
「국가유공자 등 예우 및 지원에 관한 법률」에 따른 지원 대상자
「5ㆍ18민주유공자예우 및 단체설립에 관한 법률」에 따른 지원 대상자
「특수임무유공자 예우 및 단체설립에 관한 법률」에 따른 지원 대상자
「국민기초생활 보장법」에 따른 수급자
「한부모가족지원법」에 따른 한부모 가정의 아동
「시흥시 다자녀가정 우대 및 지원에 관한 조례」 제2조 제2호에 따른 다자녀 가정
 (시흥시에 주민등록을 두고, 최연소 자녀가 18세 이하인 2자녀 이상 가정)
「독립유공자예우에 관한 법률」에 따른 지원대상자
「의사상자 등 예우 및 지원에 관한 법률」에 따른 지원 대상자
「참전유공자 예우 및 단체설립에 관한 법률」에 따른 참전유공자
「고엽제후유증 등 환자지원 및 단체설립에 관한 법률」에 따른 고엽제후유증환자
「시흥시 헌혈 장려 및 지원 조례」 제7조제3항제2호에 따른 시흥시 관내 연간 3회 이상 헌혈자
「국군포로의 송환 및 대우 등에 관한 법률」 제2조제5호에 따른 등록포로 및 같은 조 제3호에 따른 억류지출신 포로가족
「시흥시 병역명문가 예우 및 지원에 관한 조례」 제2조에 따른 병역명문가
「보훈대상자」보훈대상자에 지원에따른 (상이등급1.2.3급은 활동보조명목 보호자1인포함)
「장기기증」시흥시장기등 인체조직 기증장려와 지원에 관한 조례) 제8조에따른 시흥시에 주민등록을 둔 장기조직기증자 및 기증희망자","지원내용
○ 전액 감면 대상(시설감면)
1. 「국민기초생활 보장법」에 따른 수급자
2. 「장애인복지법」에 따른 등록장애인
3. 「한부모가족지원법」에 따른 한부모가족
4. 「국가유공자 등 예우 및 지원에 관한 법률」에 따른 국가유공자, 그 유족 또는 가족
5. 「노인복지법」에 따른 65세 이상의 노인
6. 「의사상자 등 예우 및 지원에 관한 법률」에 따른 의사상자와 그 유족 또는 가족
7. 18세이하 아동

○ 사용료 50% 감면(시설감면)
1. 「사회적기업 육성법」에 따른 사회적 기업
2. 「장애인복지법」에 따른 사회적협동조합
3. 「국민기초생활보장법」에 따른 자활기업
4. 「시흥시 다자녀가정 우대 및 지원에 관한 조례」 제2조 제2호에 따른 다자녀 가정
 (시흥시에 주민등록을 두고, 최연소 자녀가 18세 이하인 2자녀 이상 가정)
5. 「시흥시 헌혈 장려 및 지원 조례」 제7조제3항에 따른 헌혈자
6. 「시흥시 장기 및 인체조직 기증 장려와 지원에 관한 조례」 제3조에 따른 장기 및 인체조직 기증등록자
7. 「시흥시 병역명문가 예우 및 지원에 관한 조례」에 따른 예우대상자
8. 「도시재생 활성화 및 지원에 관한 특별법」에 따른 마을기업으로서 행정안전부장관이 정하여 고시하는 기준에 적합한 기업
9. 그 밖에 시장이 인정한 경우

○ 사용료 50% 감면(프로그램 감면)
「노인복지법」에 따른 65세 이상의 노인
「장애인복지법」에 따른 등록장애인
「국가유공자 등 예우 및 지원에 관한 법률」에 따른 지원 대상자
「5ㆍ18민주유공자예우 및 단체설립에 관한 법률」에 따른 지원 대상자
「특수임무유공자 예우 및 단체설립에 관한 법률」에 따른 지원 대상자
「국민기초생활 보장법」에 따른 수급자
「한부모가족지원법」에 따른 한부모 가정의 아동
「시흥시 다자녀가정 우대 및 지원에 관한 조례」 제2조 제2호에 따른 다자녀 가정
 (시흥시에 주민등록을 두고, 최연소 자녀가 18세 이하인 2자녀 이상 가정)
「독립유공자예우에 관한 법률」에 따른 지원대상자
「의사상자 등 예우 및 지원에 관한 법률」에 따른 지원 대상자
「참전유공자 예우 및 단체설립에 관한 법률」에 따른 참전유공자
「고엽제후유증 등 환자지원 및 단체설립에 관한 법률」에 따른 고엽제후유증환자
「시흥시 헌혈 장려 및 지원 조례」 제7조제3항제2호에 따른 시흥시 관내 연간 3회 이상 헌혈자
「국군포로의 송환 및 대우 등에 관한 법률」 제2조제5호에 따른 등록포로 및 같은 조 제3호에 따른 억류지출신 포로가족
「시흥시 병역명문가 예우 및 지원에 관한 조례」 제2조에 따른 병역명문가
「보훈대상자」보훈대상자에 지원에따른 (상이등급1.2.3급은 활동보조명목 보호자1인포함)
「장기기증」시흥시장기등 인체조직 기증장려와 지원에 관한 조례) 제8조에따른 시흥시에 주민등록을 둔 장기조직기증자 및 기증희망자",김은혜 (☎031-488-7849)
충청북도/제천시,청소년 자립 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/440000000119?administOrgCd=ALL,"집중신청기간 운영(4월, 10월 중/별도 공지)",주민센터,여성가족과 / 043-641-5473,현금,,"집중신청기간 운영(4월, 10월 중/별도 공지)",여성가족과 (043-641-5473),"○ 방문 신청
 - 주소지 읍면동행정복지센터 방문 신청

○ 구비서류 
 □ 공통
 - 청소년자립지원금 신청서 및 개인정보이용동의서 1부(공통)
 - 건강보험 자격확인서 1부(공통)
 - 해당년도 건강보험료 납부 확인서 1부(공통)
 - 통장사본 1부(공통)
 - 기초생활수급자인 경우 증명서, 근로청소년은 근로내역 증빙 서류 첨부

 □ 학자금 신청자
 - 재학증명서 또는 합격통지서 사본 1부
 - 입학금, 수업료 납입영수증 사본 1부

 □ 직업훈련지원금 신청자
 - 직업훈련기관 입소 또는 합격확인서 1부
 - 사설학원인 경우 수강증 사본 1부
 - 수강료 납입영수증 1부",주민센터,현금,[법령] 청소년복지 지원법,"지원대상
○ 기준중위소득 100% 이하, 만9~24세","지원내용
○ 지원대상 : 제천시에 주민등록을 둔 9세~24세 저소득 청소년

○ 지원내용 : 학자금, 직업훈련지원금(직업기술학원 수강료), 자립정착지원금(쉼터 퇴소 청소년), 청소년자립지원사업",여성가족과 (☎043-641-5473)
