region,title,detail_url,period,agency,contact,type,apply_url,신청기간,전화문의,신청방법,접수기관,지원형태,사업근거,지원대상,지원내용,문의처
강원특별자치도/태백시,임산부 산전건강관리 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/422000000121?administOrgCd=ALL,상시신청,보건소,태백시보건소 / 033-550-3033,서비스(의료),,상시신청,태백시보건소 (033-550-3033),"○ 방문 신청
 - 보건소 : 관할 보건소 방문",보건소,서비스(의료),[법령] 모자보건법,"지원대상
○ 보건소 등록 임산부(관내 주민등록)","지원내용
○ 임산부 산전건강관리 지원
 - 임산부 산전 기형아검사 쿠폰 1회
 - 임산부 산전 초음파검사 5회
 - 임산부 엽산제(임신 확인 이후 임신 15주차) 지원
 - 임산부 철분제(임신 16주 이후 출산 전까지) 지원

○ 임신 축하용품 지원
○ 모성혈액검사(풍진검사제외)",태백시보건소 (☎033-550-3033)
전북특별자치도/완주군,임산부 건강관리 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/472000000109?administOrgCd=ALL,상시신청,보건소,"건강증진팀 / 063-290-3055, 건강증진팀 / 063-290-3037",현물,,상시신청,"건강증진팀 (063-290-3055), 건강증진팀 (063-290-3037)","○ 방문 신청 
 - 보건(지)소",보건소,현물,[법령] 모자보건법(제3조),"지원대상
○ 지원대상 : 임산부 등록자","지원내용
○ 지원대상 : 임산부 등록자

○ 서비스내용 : 엽산제 제공(임신 1주~12주), 철분제 제공(임신 16주부터 분만 전까지 제공)","건강증진팀 (☎063-290-3055)
건강증진팀 (☎063-290-3037)"
서울특별시/종로구,임산부 선천성 태아 기형아 검사 및 풍진 항체검사,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/300000000140?administOrgCd=ALL,상시신청,보건소,종로구보건소 건강증진과 / 02-2148-3649,서비스(의료),,상시신청,종로구보건소 건강증진과 (02-2148-3649),"방문신청
구민확인가능한 신분증, 임신확인서 등 지참",보건소,서비스(의료),"[법령] 모자보건법(제10조, 제1항)","지원대상
종로구민 또는 종로구 소재 직장인 중 임산부","지원내용
선천성 기형아 통합선별검사 : 종로구민 또는 종로구 소재 직장인 중 임신 10~13주 임산부 대상으로 1차 검사 시행, 임신14~22주 임산부 대상으로 2차 검사 시행
풍진 항원항체 검사 : 종로구민 또는 종로구 소재 직장인 중 임신 초기~12주 임산부 대상으로 검사 시행",종로구보건소 건강증진과 (☎02-2148-3649)
공공기관,"서대문구 장애인, 임산부, 생후 1년 영아 양육자 대상 책배달 서비스",https://www.gov.kr/portal/rcvfvrSvc/dtlEx/O00023400011?administOrgCd=ALL,상시신청,"서대문구립도서관(이진아, 새롬, 도담)",서대문구립도서관 / 02-360-8618,기타,https://lib.sdm.or.kr/,상시신청,서대문구립도서관 (02-360-8618),"○ 온라인 신청
 ※ 최초 이용 시 자격여부 확인 및 신청서 작성을 위해 서대문구립도서관(이진아, 새롬, 도담) 1회 방문 필수
 - 서대문구립도서관 홈페이지: https://lib.sdm.or.kr 로그인 후 도서관서비스>재택서비스>서대문 책이요>신청에서 원하는 일자 선택하여 신청
 - 상시신청(매년2~11월)","서대문구립도서관(이진아, 새롬, 도담)",기타,[법령] 장애인복지법,"지원대상
○ 서대문구 장애인, 임산부, 생후 1년 영아 보호자 대상","지원내용
도서관 방문이 어려운 장애인, 임산부, 생후 1년 영아 보호자에게 지식정보 접근 격차 해소를 위해 책꾸러미 또는 원하시는 도서를 무료로 집으로 배달해 드리는 도서 대출 서비스",서대문구립도서관 (☎02-360-8618)
충청북도,군 지역 임산부 교통비 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/643000000739?administOrgCd=ALL,상시신청,"주민센터, 보건소, 시·군·구청",인구청년정책담당관 / 043-220-4783,현금,,상시신청,인구청년정책담당관 (043-220-4783),"구비 서류를 지참하여 방문 신청
 - 보건소 : 보은, 옥천, 증평, 진천, 괴산, 음성 / 보건의료원 : 단양
 - 군청 : 영동
 - 행정복지센터 : 영동, 증평, 진천, 음성","주민센터,보건소,시·군·구청",현금,"[자치법규] 충청북도 임산부 예우 및 출생ㆍ양육 지원에 관한 조례(제11조, 제1항) [자치법규] 충청북도 인구정책 기본 조례(제8조, 제1항)","지원대상
도내 군 지역에 거주중인 임산부","지원내용
도내 군 지역에 거주하는 임산부 대상 
산전 검진(진료) 및 분만에 따른 교통비 1회당 5만원 한도, 
태아(출생아) 1인 50만원 지급
※단 다태아(2인 이상)는 최대 100만원까지 지급",인구청년정책담당관 (☎043-220-4783)
경상북도/구미시,임산부 교실 운영,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/508000000701?administOrgCd=ALL,접수기관별상이,보건소,"구미보건소 건강증진과 / 054-480-4072, 인동보건지소 / 054-480-4113","기타(교육),기타(상담)",https://www.gumi.go.kr/reservation/www/index.do,접수기관 별 상이,"구미보건소 건강증진과 (054-480-4072), 인동보건지소 (054-480-4113)","ㅁ 일정 확정시, 회차별/반기별 참여자 모집 → 온라인 신청, 전화문의(보건소별, 회차별 상이)
 - 온라인 신청 : 구미시청 홈페이지 - 통합예약 - 교육 · 강좌 - 보건소 
 - 전화 문의 : 구미보건소(054-480-4072), 인동보건지소(054-480-4113), 선산보건소(054-480-4160)",보건소,"기타(교육), 기타(상담)","[법령] 국민건강증진법(제12조, 제1항) [법령] 국민건강증진법(제19조) [법령] 모자보건법(제3조) [법령] 모자보건법(제10조의3, 제2항)","지원대상
구미시 임산부","지원내용
ㅁ 임산부 교실 운영(매월)
ㅁ 대상 : 관내 임산부
ㅁ 내용 : 임신, 출산, 육아 관련 임산부 교육
 - 모유수유 교육, 신생아 이해와 돌봄, 만들기 태교교실, 힐링교실 등
ㅁ 구미보건소, 인동보건지소, 선산보건소 운영 (보건소별로 임산부교실 운영)","구미보건소 건강증진과 (☎054-480-4072)
인동보건지소 (☎054-480-4113)"
중앙부처,"임산부 엽산제, 철분제 지원",https://www.gov.kr/portal/rcvfvrSvc/dtlEx/SD0000016094?administOrgCd=ALL,상시신청,보건소,보건복지상담센터 / 129,현물,javascript://,상시신청,보건복지상담센터 (129),주소지 보건소에 방문하거나 온라인(정부24)으로 신청,보건소,현물,[법령] 모자보건법(제3조),"지원대상
○ (엽산제) 임신 전후 3개월
○ (철분제) 임신 16주 이상
선정기준
보건소 등록 임산부","지원내용
○ (엽산제) 임신 전후 3개월까지 엽산제 지원
○ (철분제) 임신 16주부터 철분제 5개월분",보건복지상담센터 (☎129)
경기도/여주시,임산부 교통비 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/570000000124?administOrgCd=ALL,출산 등의 지원 사유가 발생한 날부터 180일 이내 신청,보건소,건강증진과 / 031-887-3613,현금,javascript://,출산 등의 지원 사유가 발생한 날부터 180일 이내 신청,건강증진과 (031-887-3613),"○ 방문 신청 
 - 보건소 : 관할 보건소 방문
○ 온라인 신청
 - 정부24 - 보조금24",보건소,현금,[자치법규] 여주시 임산부 교통비 지원에 관한 조례,"지원대상
○ 임신확인일 기준으로 180일 이전부터 계속하여 여주시에 주민등록을 두고 거주하는 임산부
 다만, 거주기간이 180일 미만인 경우에는 180일이 경과하였을 때 지원대상이 된다

 * 2024년 12월 출산자까지 지원, 2025년 6월 30일 사업종료 예정
 * 2025년 1월 이후 출산 산모는 '여주시 산후조리비 지원사업'으로 신청해주시기 바랍니다.","지원내용
○ 임신 28주가 속한달부터 출산달까지 병원 1회 방문시 5만원씩 최대 30만원 지급",건강증진과 (☎031-887-3613)
서울특별시/동작구,임산부 친환경농산물 꾸러미 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/319000000145?administOrgCd=ALL,공고 및 대상 모집시,동작구청,동작구청 경제정책과 / 02-820-1184,현물,https://www.dongjak.go.kr/,공고 및 대상 모집시,동작구청 경제정책과 (02-820-1184),"임산부 비대면자격검증시스템 온라인 신청 (신청 사이트 주소 등 구체적인 내용 동작구청 홈페이지, 블로그 등에 별도 공지)",동작구청,현물,[법령] 친환경농어업 육성 및 유기식품 등의 관리ㆍ지원에 관한 법률(제3조) [법령] 친환경농어업 육성 및 유기식품 등의 관리ㆍ지원에 관한 법률(제7조) [법령] 친환경농어업 육성 및 유기식품 등의 관리ㆍ지원에 관한 법률(제55조) [법령] 저출산고령사회기본법 시행규칙(제9조) [법령] 저출산고령사회기본법 시행규칙(제10조) [법령] 국민영양관리법(제11조),"지원대상
신청일 현재 동작구에 주소를 둔 2024. 1. 1. 이후 출산한 산모 또는 임신부
중복혜택 안돼요
보건소 영양플러스 사업","지원내용
◦ 대 상 : 신청일 현재 동작구에 주소를 둔 2024. 1. 1. 이후 출산한 산모 또는 임신부
 ※ 제외대상 : 기존 사업(보건소 영양플러스 사업 등)의 지원을 받는 임산부
◦ 지원내용 : 1인당 45만원(자부담 9만원 포함) 상당 친환경농산물 꾸러미 공급
 ※ 1인당 최대 36만원 지원",동작구청 경제정책과 (☎02-820-1184)
서울특별시/은평구,임산부 등록관리 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/311000000113?administOrgCd=ALL,상시신청,보건소,모자건강센터 / 02-351-8210,현물,,상시신청,모자건강센터 (02-351-8210),○ 방문신청,보건소,현물,[법령] 모자보건법,"지원대상
○ 임산부","지원내용
○ 엽산제 : 착상확인 ~ 임신 12주

○ 철분제 : 임신 16주 ~ 출산 전

○ 기형아 검사 : 임신 16주 ~ 18주",모자건강센터 (☎02-351-8210)
충청남도/천안시,임산부 공영주차장 주차요금 면제,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/449000000142?administOrgCd=ALL,상시신청,보건소,"여성가족과 / 041-521-5374, 동남구보건소 / 041-521-5038, 서북구보건소 / 041-521-5511(5937)",현금(감면),,상시신청,"여성가족과 (041-521-5374), 동남구보건소 (041-521-5038), 서북구보건소 (041-521-5511(5937))",○ 방문신청 : 주소지 관할 보건소 방문하여 임산부 주차증(자동차표지) 발급,보건소,현금(감면),[자치법규] 천안시 주차장 조례(제3조의5),"지원대상
○ 천안시에 주민등록을 두고 거주중인 임산부
 - 주소지 보건소에서 발급한 임산부 주차증(자동차표지)를 부착한 차량에 한해 가능
 - 임산부란, 임신 중이거나 분만 후 6개월 미만인 여성을 뜻함","지원내용
○ 임산부 주차증(자동차표지)을 부착한 차량이 시 공영주차장을 이용할 경우 당일에 한하여 주차요금 면제","여성가족과 (☎041-521-5374)
동남구보건소 (☎041-521-5038)
서북구보건소 (☎041-521-5511(5937))"
울산광역시,모자보건(임산부 건강검진 지원),https://www.gov.kr/portal/rcvfvrSvc/dtlEx/631000000127?administOrgCd=ALL,상시신청,보건소,"시민건강과 / 052-229-3535, 중구보건소 / 052-290-4343, 남구보건소 / 052-226-2482, 동구보건소 / 052-209-4467, 북구보건소 / 052-241-8244, 울주군보건소 / 052-204-2744",서비스(의료),,상시신청,"시민건강과 (052-229-3535), 중구보건소 (052-290-4343), 남구보건소 (052-226-2482), 동구보건소 (052-209-4467), 북구보건소 (052-241-8244), 울주군보건소 (052-204-2744)",관할 보건소 방문신청,보건소,서비스(의료),[법령] 모자보건법(제3조),"지원대상
관내 주소지인 예비부모, 임산부","지원내용
임신 12주 이내 임신부 및 예비부모 대상으로 혈액검사 지원(빈혈, 매독, 에이즈, B형간염 등 보건소별 상이)","시민건강과 (☎052-229-3535)
중구보건소 (☎052-290-4343)
남구보건소 (☎052-226-2482)
동구보건소 (☎052-209-4467)
북구보건소 (☎052-241-8244)
울주군보건소 (☎052-204-2744)"
경기도/안양시,임산부 도서 배달 택배 서비스(내생에 첫 도서관 서비스),https://www.gov.kr/portal/rcvfvrSvc/dtlEx/383000000194?administOrgCd=ALL,상시신청,안양시 도서관,석수도서관 / 031-8045-6132,기타,https://www.library.kr/cyber/,상시신청,석수도서관 (031-8045-6132),"1. 안양시 도서관 홈페이지 회원가입 및 경기도 사이버도서관 홈페이지 회원가입
2. 대상자 확인서류 도서관에 1회 제시",안양시 도서관,기타,[법령] 도서관법 시행령,"지원대상
○ 경기도에 거주하는 경기도민
○ 안양시 도서관 도서대출회원
○ 임신부(개월수 제한 없음), 12개월 이하 아이를 둔 부모 중 1인

※세 가지 항목에 모두 해당되어야 서비스 이용이 가능합니다.","지원내용
○ 도서 무료배달 서비스 
 - 경기도 사이버 도서관 홈페이지에서 1인당 월 2회 5권까지 신청 가능",석수도서관 (☎031-8045-6132)
대구광역시/군위군,임산부 건강관리 서비스,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/514000000113?administOrgCd=ALL,서비스 종료후 3개월 이내 신청,보건소,보건소 건강증진과 / 054-380-7498,현금,,서비스 종료후 3개월 이내 신청,보건소 건강증진과 (054-380-7498),"○ 방문 신청
 - 보건소 : 관할 보건소 방문
 - 신청기한: 서비스 종료후 3개월 이내
 - 구비서류: 신분증, 산모수첩, 출생증명서(출산 후 신청 시) 등",보건소,현금,[자치법규] 군위군 산모도우미 지원 조례(제6조),"지원대상
○ 신생아의 부 또는 산모의 주소지가 신청일 현재 군위군에 주민등록을 둔자 본인부담금은 표준형 서비스 금액 기준의 90%까지 지원(단 본인부담금은 최대 40만원까지 지원)","지원내용
○ 산모 건강관리 : 유방관리, 부종관리, 영양관리, 좌욕지원, 산후 위생관리

○ 신생아 건강관리 : 신생아 청결·위생관리(목욕, 배꼽관리, 기저귀교체, 용품소독), 수유 및 예방접종 지원

○ 산모·신생아 가사지원 : 산모 식사준비, 산모 및 신생아 주 생활공간 청소, 산모 및 신생아 의류 세탁

○ 산모 정보제공 및 정서지원 : 응급상황 발견 및 대응, 감염 예방 및 관리, 정서 상태 이해 및 지지

 ※ 산모·신생아 외 다른 가족 돌봄이나 일반 가사활동영역은 표준 서비스에 포함되지 않는 부가 서비스이므로 원하는 경우 별도로 추가구매가 필요함",보건소 건강증진과 (☎054-380-7498)
충청남도/서산시,임산부·영유아 건강관리 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/453000000173?administOrgCd=ALL,상시신청,보건소,"서산시 보건소 모자보건실 / 041-661-6542, 서산시 보건소 모자보건실 / 041-661-6549","현물,서비스(의료)",,상시신청,"서산시 보건소 모자보건실 (041-661-6542), 서산시 보건소 모자보건실 (041-661-6549)","○ 방문 신청 
 - 보건소 : 거주지 관할 보건소 방문",보건소,"현물, 서비스(의료)",[법령] 모자보건법(제3조),"지원대상
○ 산전검사 : 주민등록상 서산시 거주 임신부 및 예비부모

○ 태아기형아 검사, 엽산제 및 철분제 지원 : 주민등록상 서산시 거주 임신부","지원내용
○ 산전검사

○ 태아기형아 검사, 엽산제 및 철분제 지원","서산시 보건소 모자보건실 (☎041-661-6542)
서산시 보건소 모자보건실 (☎041-661-6549)"
경상북도/상주시,임산부 산전·산후관리 의료비 지원 계획,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/511000000121?administOrgCd=ALL,상시신청,보건소,건강증진과 / 054-537-5232,이용권,,상시신청,건강증진과 (054-537-5232),"○ 방문 신청
 - 보건소 아이맘플러스센터 방문",보건소,이용권,[자치법규] 상주시 출산장려 지원에 관한 조례,"지원대상
○ 상주시 주민등록을 둔 보건소 등록 임신부","지원내용
산부인과 병·의원에서 발생한 본인부담 의료비 지원
 - 1인 최대 200,000원
 - 상주시 산부인과 병‧의원에서만 사용 가능",건강증진과 (☎054-537-5232)
경상남도/거제시,임산부 영양제(철분제 외 2종) 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/537000000127?administOrgCd=ALL,상시신청,보건소,"건강증진과 모자보건팀 / 055-639-6296, 건강증진과 모자보건팀 / 055-639-6295",현물,,상시신청,"건강증진과 모자보건팀 (055-639-6296), 건강증진과 모자보건팀 (055-639-6295)","○ 온라인 신청 
 - 정부24 : www.gov.kr

○ 방문 신청
 - 관내 보건소 방문신청",보건소,현물,[법령] 저출산ㆍ고령사회기본법(제10조) [법령] 모자보건법(제3조),"지원대상
○ 거제시 관내 등록 임신부","지원내용
○ 임산부 영양제(철분제 외 2종) 지급
 - 임신 12주 미만 엽산제 제공
 - 임신 16주부터 분만까지 철분제 제공
 - 임신 24주 이상 종합영양제 제공","건강증진과 모자보건팀 (☎055-639-6296)
건강증진과 모자보건팀 (☎055-639-6295)"
경상남도/양산시,임산부 엽산제 및 철분제 제공,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/538000000118?administOrgCd=ALL,상시신청,"행정복지센터, 보건소",양산시 모자보건실 / 055-392-5127,현물,,상시신청,양산시 모자보건실 (055-392-5127),"○ 온라인 신청 
 - 정부24 : www.gov.kr
 - 복지로 : http://www.bokjiro.go.kr

○ 방문 신청
 - 행정복지센터 : 거주지 관할 읍면동 행정복지센터에 방문 신청
 - 보건소 : 관할 보건소 방문","행정복지센터,보건소",현물,[법령] 모자보건법(제3조),"지원대상
○ 관내 거주 임산부 등록을 한 임신부","지원내용
○ 양산시에 주민등록을 둔 보건소 등록 임신부
 - 정부24 맘편한 임신 통합서비스로 신청시 건강기능식품으로 택배 배송(배송비 본인부담)
 - 임신 12주 이하 임신부 엽산제 최대 2개월분 지원
 - 임신 40주 이하 임신부 철분제 최대 5개월분 지원",양산시 모자보건실 (☎055-392-5127)
경상북도/울진군,임산부 건강관리 서비스,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/525000000124?administOrgCd=ALL,상시신청,보건소,모자건강팀 / 054-789-5054,서비스(의료),,상시신청,모자건강팀 (054-789-5054),"○ 방문 신청
 - 보건소 : 관할 보건소 방문",보건소,서비스(의료),[법령] 모자보건법,"지원대상
○ 예비부부,예비맘 건강관리 지원 : 관내 예비부부, 신혼부부

○ 산전검사비 지원 : 보건소 등록 임신부(6∼9주)

○ 초음파 검진비 지원 : 보건소 등록 임신부(5개월, 8개월)","지원내용
○ 예비부부,예비맘 건강관리 지원 : 1인 1회, 검사 쿠폰 지원

○ 산전검사비 지원 : B형간염 검사 등 15종의 산전검사 쿠폰(임신 6~9주) 지원

○ 초음파 검진비 지원 : 초음파검사 쿠폰(임신 5개월, 8개월) 1인 2회 지원",모자건강팀 (☎054-789-5054)
전라남도/광양시,임산부 산전무료검진 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/484000000134?administOrgCd=ALL,상시신청,보건소,출생보건과 / 061-797-4752,서비스(의료),,상시신청,출생보건과 (061-797-4752),"○ 방문 신청
 - 보건소 : 거주지 관할 보건소 방문",보건소,서비스(의료),[법령] 모자보건법,"지원대상
○ 광양시 주민등록을 둔 등록임신부","지원내용
○ 광양시에 주민등록을 두고 거주 중인 등록 임신부에게 기형아, 초음파 검사 2회 무료지원",출생보건과 (☎061-797-4752)
전북특별자치도/임실군,임산부 철분제·엽산제 구입 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/476000000134?administOrgCd=ALL,상시신청,보건소,보건사업과 / 063-640-3155,현물,javascript://,상시신청,보건사업과 (063-640-3155),"○ 방문 신청
 - 보건소 : 산모 신분증, 산모수첩 또는 임신확인서 소지 후 보건의료원 방문 신청",보건소,현물,[자치법규] 임실군 인구늘리기 시책 지원 조례,"지원대상
○ 임실군에 주민등록을 두고 있는 산모","지원내용
○ 산전관리 영양제 지원
 - 엽산제 : 12주 이내(3개월 분)
 - 철분제 : 20주 이후(5개월 분)",보건사업과 (☎063-640-3155)
대구광역시/남구,임산부와 영유아를 위한 건강 도서실,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/344000000113?administOrgCd=ALL,상시신청,보건소,"남구보건소 예방접종실 / 053-664-3688, 남구보건소 예방접종실 / 053-664-3692",시설이용,,상시신청,"남구보건소 예방접종실 (053-664-3688), 남구보건소 예방접종실 (053-664-3692)",보건소 방문을 통한 도서 열람 및 대여 (신분증 지참),보건소,시설이용,[법령] 모자보건법(제3조),"지원대상
관내 임산부 및 영유아 부모","지원내용
○ 태교ㆍ임신ㆍ출산ㆍ육아 관련 도서 대여 (1인당 최대 3권, 2주간 대여 가능)","남구보건소 예방접종실 (☎053-664-3688)
남구보건소 예방접종실 (☎053-664-3692)"
충청북도/보은군,임산부 엽산제 철분제 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/442000000134?administOrgCd=ALL,상시신청,보건소,건강증진과 모자보건팀 / 043-540-5629,기타,,상시신청,건강증진과 모자보건팀 (043-540-5629),보건소 방문하여 임산부 등록,보건소,기타,[법령] 모자보건법(제3조),"지원대상
임산부","지원내용
임산부 철분제 및 엽산제 지원",건강증진과 모자보건팀 (☎043-540-5629)
충청남도/천안시,임산부 교통비 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/449000000153?administOrgCd=ALL,상시신청,정부24 및 각 읍면동행정복지센터,여성가족과 / 041-521-5373,이용권,javascript://,상시신청,여성가족과 (041-521-5373),"○ 온라인신청 : 정부24 
○ 방문 신청 : 읍면동 행정복지센터",정부24 및 각 읍면동행정복지센터,이용권,[자치법규] 천안시 출산장려 및 입양가정 지원에 관한 조례(제23조) [자치법규] 천안시 출산장려 및 입양가정 지원에 관한 조례(제24조) [자치법규] 천안시 출산장려 및 입양가정 지원에 관한 조례(제25조),"지원대상
○ 신청일 기준으로 6개월 이상 계속하여 천안시에 주민등록을 두고 실제 거주하고 있는 임산부

○ 신청일 현재 임신(12주 이상) 중이거나 출산 후 3개월이 경과하지 않은 임산부","지원내용
○ 임산부에게 1인당 30만원 교통비바우처 지급

○ 천안시랑카드 앱에 등록하여 임산부교통비 지급(임산부 본인명의 휴대폰에 등록 필요 ) - 배우자 명의등록 불가 -",여성가족과 (☎041-521-5373)
서울특별시/은평구,임산부 및 영유아가정 아이맘택시,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/311000000137?administOrgCd=ALL,상시신청,시·군·구청,가족정책과 / 351-6222,이용권,,상시신청,가족정책과 (351-6222),신청방법 : 앱설치(아이맘택시) - 회원가입(관리자승인) - 사전예약(3일전~30분전) - 서비스이용(병원방문) - 증빙자료제출(영수증 앱으로 제출),시·군·구청,이용권,"[자치법규] 서울특별시 은평구 출산장려 및 다자녀 가정 지원에 관한 조례(제4조, 제2항)","지원대상
관내 임산부 및 영유아가정(0~24개월)","지원내용
사업대상 : 관내 임산부 및 영유아가정(0~24개월)
사업내용 : 이동에 어려움이 많은 임산부 및 영유아 자녀를 둔 가정의 주민이 병원방문, 평일 14시이후 은평구 관내 어린이집, 도서관, 문화센터 방문시 전용택시를 통해 이동할 수 있도록 아동(태아포함) 연 10회 이용권 제공
단, 건강취약(소아암, 희귀난치성 질환)영아 가정 연 20회 이용권 제공(`24.4.~)",가족정책과 (☎351-6222)
제주특별자치도,임산부 건강관리 서비스,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/650000000274?administOrgCd=ALL,상시신청,보건소,제주시 제주보건소 보건행정과 모자보건팀 / 064-728-4093,"현물,기타(교육),기타(상담)",,상시신청,제주시 제주보건소 보건행정과 모자보건팀 (064-728-4093),"○ 방문 신청 
 - 보건소 : 거주지 관할 보건소 방문(제주시19개동관할 임산부)",보건소,"현물, 기타(교육), 기타(상담)",[법령] 모자보건법,"지원대상
○ 출산 후 12개월 이내의 결혼이민자 가정","지원내용
○ 다문화 임산부 방문 교육 및 상담 실시",제주시 제주보건소 보건행정과 모자보건팀 (☎064-728-4093)
서울특별시/관악구,임산부 서비스 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/320000000105?administOrgCd=ALL,상시신청,보건소,지역보건과 / 02-879-7156,서비스(의료),https://www.gwanak.go.kr/site/health/reservationHealth/reservationHealthView.do?riIdx=RI000103,상시신청,지역보건과 (02-879-7156),"○ 임신초기검사, 태아 기형아검사 : 방문 신청(보건소 5층 모성실)

○ 유축기 대여 : 관악구 보건소 홈페이지 > 온라인서비스 > 인터넷예약 > 모유수유 전동유축기 대여

○ 엽산제, 철분제 지원 : 정부24(맘편한 임신) / 방문신청(보건소 5층 모성실)

○ 임신 체험복 대여 : 방문신청(모성실 전화 예약 02-879-7161)

○ 임산부 자동차 표지발급 : 방문신청(보건소 5층 모성실)",보건소,서비스(의료),[법령] 모자보건법,"지원대상
○ 관내 임신 가정 및 임산부","지원내용
○ 임산부 초기검사(~12주), 태아 기형아검사(10~18주)
○ 엽산제 지원(~12주), 철분제 지원(16~40주)
○ 유축기 대여(대여기간:40일)
○ 임산부자동차 표지 발급(~분만후 6개월)
○ 임신체험복 대여(1주일)",지역보건과 (☎02-879-7156)
강원특별자치도/홍천군,임산부 및 영유아 영양제 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/425000000650?administOrgCd=ALL,엽산제 :임신 12주이내 / 철분제: 임신16주이후 / 영양제:출산후 / 영유아 정장제: 아기3개월~24개월,보건소,홍천군보건소 / 033-430-4048~9,현물,,엽산제 :임신 12주이내 / 철분제: 임신16주이후 / 영양제:출산후 / 영유아 정장제: 아기3개월~24개월,홍천군보건소 (033-430-4048~9),"○ 방문 신청
 - 보건소 : 관할 보건소 방문
 - 구비서류 : 홍천군 관내 거주 등본 제출",보건소,현물,[법령] 모자보건법 시행령,"지원대상
○ 관내 보건소 등록 임산부, 영유아","지원내용
○ 지원대상 : 관내 보건소 등록 임산부

○ 지원내용
 - 출산후 임산부 영양제 지원
 - 출산후 3개월이후 영유아 정장제 지원 (등본지참)",홍천군보건소 (☎033-430-4048~9)
충청남도/보령시,임산부 출산용품 및 안전벨트 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/451000000129?administOrgCd=ALL,상시신청,보건소,"건강증진과 / 041-930-6863, 건강증진과 / 041-930-6861",현물,,상시신청,"건강증진과 (041-930-6863), 건강증진과 (041-930-6861)","○ 방문 신청 
 - 보건소 : 보건소 방문신청
 - 구비서류 : 신분증, 산모수첩 혹은 임신확인서",보건소,현물,[법령] 모자보건법(제3조),"지원대상
○ 관내 등록 임산부
중복혜택 안돼요
중복수혜 불가","지원내용
○ 임산부 출산용품, 임산부 안전벨트 지원","건강증진과 (☎041-930-6863)
건강증진과 (☎041-930-6861)"
경상북도/울진군,"임산부, 영유아 영양 교육 및 보충식품 지원",https://www.gov.kr/portal/rcvfvrSvc/dtlEx/525000000125?administOrgCd=ALL,접수기관별상이,보건소,보건소 / 054-789-5053,현물,,접수기관 별 상이,보건소 (054-789-5053),"○ 방문 신청
 - 보건소 : 거주지 관할 보건소 방문",보건소,현물,[법령] 국민영양관리법,"지원대상
○ 기준 중위 소득 80%미만 대상자 중 영양 위험요인 보유 임산부 및 영유아(빈혈, 저체중, 성장부진, 영양섭취 불량 등)
 - 영아(생후 만 12개월)
 - 유아(생후 만1~6세)
 - 임신부(출산 후 6주)
 - 출산부(출산 후 6개월)
 - 수유부(출산 후 12개월)","지원내용
○ 매월 1회 이상 영양교육 상담
 - 영유아
 ∙ 저체중, 빈혈, 비만, 편식 영양관리
 ∙ 올바른 이유식 도입
 ∙ 영유아기 올바른 식사관리 등
 - 임산부
 ∙ 임신, 출산부 영양관리
 ∙ 모유수유
 ∙ 출산 후 체중관리
 ∙ 임신부 입덧, 빈혈, 변비관리등 

○ 6개월 마다 정기적 영양평가(임신부에서 출산부 변경시 6주 내 평가)
 - 신체계측(신장, 체중, 비만도)
 - 생화학적 검사(빈혈판정-헤모글로빈)
 - 영양지식 및 태도평가
 - 영양섭취상태(24시간 회상법)

○ 보충식품 지원(매월 1회이상 배송)
 - 패키지1 : 영아(0~6개월 미만)
 - 패키지2 : 영아(6~12개월 미만)
 - 패키지3 : 유아(만1~6세미만)
 - 패키지4 : 임신부 및 혼합수유부(출산 후 12개월까지)
 - 패키지5 : 출산부(출산 후 6개월까지)
 - 패키지6 : 완전모유수유부(출산 후 12개월까지)

○ 가정방문",보건소 (☎054-789-5053)
